onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.001	4	0	2	1	Pryor	Pig	NRPb	11.986	2	2	Pig6.jpg
26.001	4	0	1.5	2	Oakley	Otter	RPminus	17.986	2	2	Otter4.jpg
31.502	4	0	1	3	Omar	Otter	RPplus	21.51	2	2	Otter7.jpg
36.502	4	0	1.5	4	Abner	Ape	NRPa	28.487	2	2	Ape2.jpg
42.002	4	0	1	5	Leroy	Lion	RPminus	33.987	2	2	Lion7.jpg
47.002	4	0	1	6	Gino	Giraffe	RPminus	38.987	2	2	Giraffe6.jpg
52.002	4	0	3	7	Gordie	Giraffe	RPminus	43.987	2	2	Giraffe1.jpg
59.003	4	0	2	8	Landin	Lion	RPminus	50.987	2	2	Lion6.jpg
65.003	4	0	2	9	Levar	Lion	RPminus	56.987	2	2	Lion5.jpg
71.003	4	0	2	10	Osgood	Otter	RPplus	61.01	2	2	Otter1.jpg
77.003	4	0	1	11	Odin	Otter	RPminus	68.988	2	2	Otter8.jpg
82.004	4	0	1	12	Glenworth	Giraffe	RPminus	73.989	2	2	Giraffe2.jpg
87.004	4	0	1	13	Asher	Ape	NRPb	78.988	2	2	Ape7.jpg
92.004	4	0	1.5	14	Paxton	Pig	NRPa	83.989	2	2	Pig2.jpg
97.504	4	0	1	15	Eton	Elephant	NRPb	89.489	2	2	Elephant7.jpg
102.505	4	0	1	16	Prescott	Pig	NRPa	94.489	2	2	Pig5.jpg
107.505	4	0	1	17	Ennis	Elephant	NRPa	99.489	2	2	Elephant4.jpg
112.505	4	0	1.5	18	Anton	Ape	NRPa	104.49	2	2	Ape1.jpg
118.005	4	0	1.5	19	Gunther	Giraffe	RPplus	108.011	2	2	Giraffe3.jpg
123.505	4	0	2	20	Gifford	Giraffe	RPplus	113.513	2	2	Giraffe4.jpg
129.506	4	0	1.5	21	Pearson	Pig	NRPa	121.49	2	2	Pig3.jpg
135.006	4	0	1.5	22	Perry	Pig	NRPb	126.991	2	2	Pig7.jpg
140.506	4	0	1	23	Arlen	Ape	NRPb	132.491	2	2	Ape4.jpg
145.506	4	0	3	24	Orrin	Otter	RPminus	137.491	2	2	Otter2.jpg
152.506	4	0	1	25	Lonnie	Lion	RPplus	142.513	2	2	Lion8.jpg
157.507	4	0	1	26	Luther	Lion	RPminus	149.492	2	2	Lion3.jpg
162.507	4	0	2	27	Edbert	Elephant	NRPb	154.492	2	2	Elephant1.jpg
168.507	4	0	2.5	28	Amos	Ape	NRPb	160.492	2	2	Ape3.jpg
175.007	4	0	1	29	Oxley	Otter	RPplus	165.015	2	2	Otter3.jpg
180.007	4	0	1.5	30	Lester	Lion	RPplus	170.015	2	2	Lion2.jpg
185.508	4	0	1.5	31	Orson	Otter	RPplus	175.514	2	2	Otter5.jpg
191.008	4	0	1.5	32	Patrice	Pig	NRPb	182.992	2	2	Pig1.jpg
196.508	4	0	1	33	Emmet	Elephant	NRPa	188.493	2	2	Elephant5.jpg
201.508	4	0	1	34	Godwin	Giraffe	RPplus	191.515	2	2	Giraffe5.jpg
206.509	4	0	2.5	35	Luka	Lion	RPplus	196.516	2	2	Lion4.jpg
213.009	4	0	3	36	Olaf	Otter	RPminus	204.994	2	2	Otter6.jpg
220.009	4	0	1	37	Angus	Ape	NRPa	211.994	2	2	Ape5.jpg
225.009	4	0	1.5	38	Linton	Lion	RPplus	215.016	2	2	Lion1.jpg
230.51	4	0	1	39	Egan	Elephant	NRPa	222.494	2	2	Elephant2.jpg
235.51	4	0	1.5	40	Elden	Elephant	NRPa	227.494	2	2	Elephant3.jpg
241.01	4	0	2.5	41	Amin	Ape	NRPa	232.995	2	2	Ape8.jpg
247.51	4	0	4	42	Garret	Giraffe	RPplus	237.517	2	2	Giraffe8.jpg
255.511	4	0	2	43	Percy	Pig	NRPb	247.495	2	2	Pig8.jpg
261.511	4	0	2.5	44	Parrish	Pig	NRPa	253.495	2	2	Pig4.jpg
268.011	4	0	2	45	Omar	Otter	RPplus	258.019	2	2	Otter7.jpg
274.011	4	0	1.5	46	Lonnie	Lion	RPplus	264.018	2	2	Lion8.jpg
279.511	4	0	2.5	47	Ennis	Elephant	NRPa	271.496	2	2	Elephant4.jpg
286.012	4	0	2	48	Griswold	Giraffe	RPminus	277.996	2	2	Giraffe7.jpg
292.012	4	0	1.5	49	Ewan	Elephant	NRPb	283.997	2	2	Elephant6.jpg
297.512	4	0	2	50	Olaf	Otter	RPminus	289.497	2	2	Otter6.jpg
303.512	4	0	3	51	Egan	Elephant	NRPa	295.497	2	2	Elephant2.jpg
310.513	4	0	1.5	52	Gunther	Giraffe	RPplus	300.519	2	2	Giraffe3.jpg
316.013	4	0	1	53	Gordie	Giraffe	RPminus	307.998	2	2	Giraffe1.jpg
321.013	4	0	1	54	Elden	Elephant	NRPa	312.998	2	2	Elephant3.jpg
326.013	4	0	1.5	55	Luka	Lion	RPplus	316.021	2	2	Lion4.jpg
331.514	4	0	1	56	Odin	Otter	RPminus	323.498	2	2	Otter8.jpg
336.514	4	0	4	57	Orson	Otter	RPplus	326.521	2	2	Otter5.jpg
344.514	4	0	1	58	Paxton	Pig	NRPa	336.499	2	2	Pig2.jpg
349.514	4	0	1	59	Pearson	Pig	NRPa	341.499	2	2	Pig3.jpg
354.515	4	0	1	60	Efren	Elephant	NRPb	346.499	2	2	Elephant8.jpg
359.515	4	0	2	61	Glenworth	Giraffe	RPminus	351.5	2	2	Giraffe2.jpg
365.515	4	0	1	62	Alden	Ape	NRPb	357.5	2	2	Ape6.jpg
370.516	4	0	2.5	63	Godwin	Giraffe	RPplus	360.522	2	2	Giraffe5.jpg
377.016	4	0	1.5	64	Parrish	Pig	NRPa	369.001	2	2	Pig4.jpg
382.516	4	0	1	65	Gifford	Giraffe	RPplus	372.523	2	2	Giraffe4.jpg
387.516	4	0	1	66	Oakley	Otter	RPminus	379.501	2	2	Otter4.jpg
392.517	4	0	1.5	67	Orrin	Otter	RPminus	384.501	2	2	Otter2.jpg
398.017	4	0	2	68	Alden	Ape	NRPb	390.002	2	2	Ape6.jpg
404.017	4	0	1	69	Emmet	Elephant	NRPa	396.002	2	2	Elephant5.jpg
409.018	4	0	1	70	Garret	Giraffe	RPplus	399.025	2	2	Giraffe8.jpg
414.018	4	0	1.5	71	Anton	Ape	NRPa	406.002	2	2	Ape1.jpg
419.518	4	0	3.5	72	Amos	Ape	NRPb	411.503	2	2	Ape3.jpg
427.018	4	0	2.5	73	Leroy	Lion	RPminus	419.003	2	2	Lion7.jpg
433.518	4	0	4	74	Lester	Lion	RPplus	423.526	2	2	Lion2.jpg
441.519	4	0	3.5	75	Gino	Giraffe	RPminus	433.504	2	2	Giraffe6.jpg
449.019	4	0	1.5	76	Amin	Ape	NRPa	441.004	2	2	Ape8.jpg
454.519	4	0	1	77	Asher	Ape	NRPb	446.504	2	2	Ape7.jpg
459.519	4	0	2	78	Perry	Pig	NRPb	451.504	2	2	Pig7.jpg
465.52	4	0	1	79	Ewan	Elephant	NRPb	457.504	2	2	Elephant6.jpg
470.52	4	0	1.5	80	Luther	Lion	RPminus	462.505	2	2	Lion3.jpg
476.02	4	0	1	81	Prescott	Pig	NRPa	468.005	2	2	Pig5.jpg
481.02	4	0	1	82	Angus	Ape	NRPa	473.005	2	2	Ape5.jpg
486.021	4	0	1	83	Landin	Lion	RPminus	478.005	2	2	Lion6.jpg
491.021	4	0	3	84	Osgood	Otter	RPplus	481.028	2	2	Otter1.jpg
498.021	4	0	1	85	Eton	Elephant	NRPb	490.006	2	2	Elephant7.jpg
503.021	4	0	4	86	Percy	Pig	NRPb	495.006	2	2	Pig8.jpg
511.022	4	0	1	87	Abner	Ape	NRPa	503.006	2	2	Ape2.jpg
516.022	4	0	1	88	Arlen	Ape	NRPb	508.006	2	2	Ape4.jpg
521.022	4	0	1.5	89	Linton	Lion	RPplus	511.029	2	2	Lion1.jpg
526.522	4	0	3	90	Levar	Lion	RPminus	518.507	2	2	Lion5.jpg
533.523	4	0	1	91	Oxley	Otter	RPplus	523.53	2	2	Otter3.jpg
538.523	4	0	1	92	Edbert	Elephant	NRPb	530.508	2	2	Elephant1.jpg
543.523	4	0	3	93	Efren	Elephant	NRPb	535.508	2	2	Elephant8.jpg
550.523	4	0	1	94	Patrice	Pig	NRPb	542.508	2	2	Pig1.jpg
555.523	4	0	1.5	95	Griswold	Giraffe	RPminus	547.508	2	2	Giraffe7.jpg
561.024	4	0	5	96	Pryor	Pig	NRPb	553.008	2	2	Pig6.jpg
