onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20.001	8	1	Perry	Pig	RPplus	2	Pig2.jpg
28.001	8	2	Abner	Ape	RPminus	2	Ape6.jpg
36.001	8	3	Gordie	Giraffe	NRPa	2	Giraffe2.jpg
44.002	8	4	Paxton	Pig	RPplus	2	Pig8.jpg
52.002	8	5	Alden	Ape	RPminus	2	Ape8.jpg
60.002	8	6	Griswold	Giraffe	NRPa	2	Giraffe5.jpg
68.002	8	7	Olaf	Otter	RPplus	2	Otter6.jpg
76.002	8	8	Landin	Lion	NRPb	2	Lion6.jpg
84.003	8	9	Luka	Lion	NRPb	2	Lion4.jpg
92.003	8	10	Anton	Ape	RPminus	2	Ape2.jpg
100.003	8	11	Godwin	Giraffe	NRPa	2	Giraffe7.jpg
108.003	8	12	Prescott	Pig	RPminus	2	Pig5.jpg
116.003	8	13	Osgood	Otter	RPminus	2	Otter8.jpg
124.004	8	14	Lonnie	Lion	NRPa	2	Lion1.jpg
132.004	8	15	Lester	Lion	NRPb	2	Lion7.jpg
140.004	8	16	Percy	Pig	RPminus	2	Pig7.jpg
148.004	8	17	Angus	Ape	RPplus	2	Ape7.jpg
156.005	8	18	Oakley	Otter	RPplus	2	Otter2.jpg
164.005	8	19	Odin	Otter	RPplus	2	Otter1.jpg
172.005	8	20	Emmet	Elephant	NRPb	2	Elephant7.jpg
180.005	8	21	Ewan	Elephant	NRPa	2	Elephant6.jpg
188.005	8	22	Luther	Lion	NRPb	2	Lion8.jpg
196.006	8	23	Omar	Otter	RPminus	2	Otter5.jpg
204.006	8	24	Parrish	Pig	RPplus	2	Pig3.jpg
212.006	8	25	Ennis	Elephant	NRPb	2	Elephant2.jpg
220.006	8	26	Pearson	Pig	RPminus	2	Pig1.jpg
228.007	8	27	Amin	Ape	RPminus	2	Ape1.jpg
236.007	8	28	Arlen	Ape	RPplus	2	Ape5.jpg
244.007	8	29	Levar	Lion	NRPa	2	Lion2.jpg
252.007	8	30	Eton	Elephant	NRPb	2	Elephant5.jpg
260.008	8	31	Gunther	Giraffe	NRPa	2	Giraffe4.jpg
268.008	8	32	Efren	Elephant	NRPa	2	Elephant4.jpg
276.008	8	33	Patrice	Pig	RPplus	2	Pig6.jpg
284.008	8	34	Leroy	Lion	NRPa	2	Lion3.jpg
292.009	8	35	Orson	Otter	RPminus	2	Otter7.jpg
300.009	8	36	Orrin	Otter	RPplus	2	Otter3.jpg
308.009	8	37	Gino	Giraffe	NRPb	2	Giraffe3.jpg
316.009	8	38	Glenworth	Giraffe	NRPb	2	Giraffe8.jpg
324.009	8	39	Edbert	Elephant	NRPa	2	Elephant8.jpg
332.01	8	40	Pryor	Pig	RPminus	2	Pig4.jpg
340.01	8	41	Asher	Ape	RPplus	2	Ape4.jpg
348.01	8	42	Gifford	Giraffe	NRPb	2	Giraffe6.jpg
356.01	8	43	Oxley	Otter	RPminus	2	Otter4.jpg
364.011	8	44	Amos	Ape	RPplus	2	Ape3.jpg
372.011	8	45	Garret	Giraffe	NRPb	2	Giraffe1.jpg
380.011	8	46	Elden	Elephant	NRPa	2	Elephant3.jpg
388.011	8	47	Linton	Lion	NRPa	2	Lion5.jpg
396.011	8	48	Egan	Elephant	NRPb	2	Elephant1.jpg
