onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20.001	8	1	Eton	Elephant	NRPa	2	Elephant7.jpg
28.001	8	2	Ewan	Elephant	NRPb	2	Elephant3.jpg
36.001	8	3	Olaf	Otter	RPplus	2	Otter2.jpg
44.002	8	4	Omar	Otter	RPminus	2	Otter7.jpg
52.002	8	5	Griswold	Giraffe	NRPb	2	Giraffe3.jpg
60.002	8	6	Egan	Elephant	NRPb	2	Elephant4.jpg
68.002	8	7	Gino	Giraffe	NRPb	2	Giraffe4.jpg
76.002	8	8	Linton	Lion	NRPb	2	Lion6.jpg
84.003	8	9	Levar	Lion	NRPb	2	Lion8.jpg
92.003	8	10	Alden	Ape	RPminus	2	Ape6.jpg
100.003	8	11	Orson	Otter	RPminus	2	Otter4.jpg
108.003	8	12	Luther	Lion	NRPb	2	Lion4.jpg
116.004	8	13	Emmet	Elephant	NRPb	2	Elephant6.jpg
124.004	8	14	Luka	Lion	NRPb	2	Lion1.jpg
132.004	8	15	Abner	Ape	RPminus	2	Ape1.jpg
140.004	8	16	Lonnie	Lion	NRPa	2	Lion2.jpg
148.004	8	17	Oakley	Otter	RPminus	2	Otter6.jpg
156.005	8	18	Asher	Ape	RPminus	2	Ape8.jpg
164.005	8	19	Paxton	Pig	RPplus	2	Pig2.jpg
172.005	8	20	Prescott	Pig	RPminus	2	Pig1.jpg
180.006	8	21	Elden	Elephant	NRPa	2	Elephant8.jpg
188.006	8	22	Perry	Pig	RPminus	2	Pig3.jpg
196.006	8	23	Amin	Ape	RPplus	2	Ape3.jpg
204.006	8	24	Anton	Ape	RPminus	2	Ape7.jpg
212.006	8	25	Pryor	Pig	RPminus	2	Pig8.jpg
220.006	8	26	Orrin	Otter	RPplus	2	Otter3.jpg
228.007	8	27	Leroy	Lion	NRPa	2	Lion3.jpg
236.007	8	28	Gunther	Giraffe	NRPa	2	Giraffe6.jpg
244.007	8	29	Odin	Otter	RPplus	2	Otter5.jpg
252.007	8	30	Percy	Pig	RPplus	2	Pig7.jpg
260.008	8	31	Pearson	Pig	RPminus	2	Pig4.jpg
268.008	8	32	Parrish	Pig	RPplus	2	Pig5.jpg
276.008	8	33	Oxley	Otter	RPminus	2	Otter8.jpg
284.008	8	34	Angus	Ape	RPplus	2	Ape2.jpg
292.008	8	35	Glenworth	Giraffe	NRPa	2	Giraffe2.jpg
300.009	8	36	Lester	Lion	NRPa	2	Lion7.jpg
308.009	8	37	Ennis	Elephant	NRPa	2	Elephant5.jpg
316.009	8	38	Patrice	Pig	RPplus	2	Pig6.jpg
324.009	8	39	Arlen	Ape	RPplus	2	Ape5.jpg
332.01	8	40	Gifford	Giraffe	NRPb	2	Giraffe8.jpg
340.01	8	41	Garret	Giraffe	NRPb	2	Giraffe7.jpg
348.01	8	42	Efren	Elephant	NRPb	2	Elephant2.jpg
356.01	8	43	Gordie	Giraffe	NRPa	2	Giraffe1.jpg
364.011	8	44	Godwin	Giraffe	NRPa	2	Giraffe5.jpg
372.011	8	45	Osgood	Otter	RPplus	2	Otter1.jpg
380.011	8	46	Edbert	Elephant	NRPa	2	Elephant1.jpg
388.011	8	47	Landin	Lion	NRPa	2	Lion5.jpg
396.011	8	48	Amos	Ape	RPplus	2	Ape4.jpg
