onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.001	4	0	1	1	Perry	Pig	RPminus	11.986	2	2	Pig3.jpg
25.002	4	0	1	2	Asher	Ape	RPminus	16.986	2	2	Ape8.jpg
30.002	4	0	1	3	Leroy	Lion	NRPa	21.987	2	2	Lion3.jpg
35.002	4	0	1.5	4	Paxton	Pig	RPplus	25.009	2	2	Pig2.jpg
40.502	4	0	1	5	Percy	Pig	RPplus	30.509	2	2	Pig7.jpg
45.503	4	0	2	6	Pearson	Pig	RPminus	37.488	2	2	Pig4.jpg
51.503	4	0	1	7	Landin	Lion	NRPa	43.488	2	2	Lion5.jpg
56.503	4	0	2	8	Eton	Elephant	NRPa	48.488	2	2	Elephant7.jpg
62.504	4	0	1	9	Griswold	Giraffe	NRPb	54.488	2	2	Giraffe3.jpg
67.504	4	0	1	10	Elden	Elephant	NRPa	59.488	2	2	Elephant8.jpg
72.504	4	0	1	11	Efren	Elephant	NRPb	64.489	2	2	Elephant2.jpg
77.504	4	0	1.5	12	Olaf	Otter	RPplus	67.512	2	2	Otter2.jpg
83.005	4	0	2.5	13	Garret	Giraffe	NRPb	74.989	2	2	Giraffe7.jpg
89.505	4	0	1	14	Osgood	Otter	RPplus	79.512	2	2	Otter1.jpg
94.505	4	0	1.5	15	Prescott	Pig	RPminus	86.49	2	2	Pig1.jpg
100.006	4	0	1	16	Angus	Ape	RPplus	90.013	2	2	Ape2.jpg
105.006	4	0	2.5	17	Emmet	Elephant	NRPb	96.991	2	2	Elephant6.jpg
111.506	4	0	1	18	Luka	Lion	NRPb	103.491	2	2	Lion1.jpg
116.507	4	0	1	19	Anton	Ape	RPminus	108.491	2	2	Ape7.jpg
121.507	4	0	1.5	20	Amos	Ape	RPplus	111.514	2	2	Ape4.jpg
127.007	4	0	1	21	Lester	Lion	NRPa	118.992	2	2	Lion7.jpg
132.007	4	0	1.5	22	Abner	Ape	RPminus	123.992	2	2	Ape1.jpg
137.508	4	0	2.5	23	Ewan	Elephant	NRPb	129.493	2	2	Elephant3.jpg
144.008	4	0	5	24	Odin	Otter	RPplus	134.015	2	2	Otter5.jpg
153.008	4	0	3.5	25	Amin	Ape	RPplus	143.015	2	2	Ape3.jpg
160.509	4	0	1	26	Pryor	Pig	RPminus	152.493	2	2	Pig8.jpg
165.509	4	0	1	27	Glenworth	Giraffe	NRPa	157.493	2	2	Giraffe2.jpg
170.509	4	0	1	28	Lonnie	Lion	NRPa	162.494	2	2	Lion2.jpg
175.509	4	0	1	29	Gunther	Giraffe	NRPa	167.494	2	2	Giraffe6.jpg
180.51	4	0	2.5	30	Orrin	Otter	RPplus	170.517	2	2	Otter3.jpg
187.01	4	0	1	31	Parrish	Pig	RPplus	177.017	2	2	Pig5.jpg
192.01	4	0	4.5	32	Oxley	Otter	RPminus	183.995	2	2	Otter8.jpg
200.511	4	0	1.5	33	Gordie	Giraffe	NRPa	192.495	2	2	Giraffe1.jpg
206.011	4	0	1	34	Patrice	Pig	RPplus	196.017	2	2	Pig6.jpg
211.011	4	0	2.5	35	Egan	Elephant	NRPb	202.996	2	2	Elephant4.jpg
217.511	4	0	2	36	Orson	Otter	RPminus	209.496	2	2	Otter4.jpg
223.512	4	0	1	37	Luther	Lion	NRPb	215.496	2	2	Lion4.jpg
228.512	4	0	1.5	38	Gino	Giraffe	NRPb	220.497	2	2	Giraffe4.jpg
234.012	4	0	1	39	Oakley	Otter	RPminus	225.997	2	2	Otter6.jpg
239.012	4	0	2	40	Ennis	Elephant	NRPa	230.997	2	2	Elephant5.jpg
245.013	4	0	1	41	Omar	Otter	RPminus	236.997	2	2	Otter7.jpg
250.013	4	0	1	42	Linton	Lion	NRPb	241.997	2	2	Lion6.jpg
255.013	4	0	1	43	Alden	Ape	RPminus	246.998	2	2	Ape6.jpg
260.013	4	0	1	44	Edbert	Elephant	NRPa	251.998	2	2	Elephant1.jpg
265.014	4	0	3	45	Pearson	Pig	RPminus	256.998	2	2	Pig4.jpg
272.014	4	0	1	46	Arlen	Ape	RPplus	262.02	2	2	Ape5.jpg
277.014	4	0	1	47	Pryor	Pig	RPminus	268.999	2	2	Pig8.jpg
282.014	4	0	1	48	Levar	Lion	NRPb	273.999	2	2	Lion8.jpg
287.015	4	0	3.5	49	Gifford	Giraffe	NRPb	279	2	2	Giraffe8.jpg
294.515	4	0	2.5	50	Omar	Otter	RPminus	286.5	2	2	Otter7.jpg
301.015	4	0	1.5	51	Angus	Ape	RPplus	291.022	2	2	Ape2.jpg
306.516	4	0	1.5	52	Godwin	Giraffe	NRPa	298.5	2	2	Giraffe5.jpg
312.016	4	0	1.5	53	Edbert	Elephant	NRPa	304.001	2	2	Elephant1.jpg
317.516	4	0	1.5	54	Lester	Lion	NRPa	309.501	2	2	Lion7.jpg
323.017	4	0	1	55	Asher	Ape	RPminus	315.001	2	2	Ape8.jpg
328.017	4	0	2.5	56	Odin	Otter	RPplus	318.024	2	2	Otter5.jpg
334.517	4	0	1.5	57	Linton	Lion	NRPb	326.502	2	2	Lion6.jpg
340.018	4	0	1	58	Arlen	Ape	RPplus	330.024	2	2	Ape5.jpg
345.018	4	0	2.5	59	Ennis	Elephant	NRPa	337.003	2	2	Elephant5.jpg
351.518	4	0	1	60	Godwin	Giraffe	NRPa	343.503	2	2	Giraffe5.jpg
356.518	4	0	1	61	Leroy	Lion	NRPa	348.503	2	2	Lion3.jpg
361.519	4	0	1	62	Orson	Otter	RPminus	353.503	2	2	Otter4.jpg
366.519	4	0	2	63	Emmet	Elephant	NRPb	358.503	2	2	Elephant6.jpg
372.519	4	0	1.5	64	Gifford	Giraffe	NRPb	364.504	2	2	Giraffe8.jpg
378.02	4	0	1	65	Eton	Elephant	NRPa	370.004	2	2	Elephant7.jpg
383.02	4	0	3.5	66	Abner	Ape	RPminus	375.004	2	2	Ape1.jpg
390.52	4	0	2.5	67	Percy	Pig	RPplus	380.527	2	2	Pig7.jpg
397.02	4	0	1.5	68	Parrish	Pig	RPplus	387.027	2	2	Pig5.jpg
402.521	4	0	1.5	69	Ewan	Elephant	NRPb	394.505	2	2	Elephant3.jpg
408.021	4	0	1.5	70	Amos	Ape	RPplus	398.028	2	2	Ape4.jpg
413.521	4	0	1	71	Luther	Lion	NRPb	405.506	2	2	Lion4.jpg
418.521	4	0	1.5	72	Olaf	Otter	RPplus	408.529	2	2	Otter2.jpg
424.022	4	0	1	73	Glenworth	Giraffe	NRPa	416.006	2	2	Giraffe2.jpg
429.022	4	0	2.5	74	Griswold	Giraffe	NRPb	421.006	2	2	Giraffe3.jpg
435.522	4	0	4.5	75	Osgood	Otter	RPplus	425.529	2	2	Otter1.jpg
444.022	4	0	1	76	Gordie	Giraffe	NRPa	436.007	2	2	Giraffe1.jpg
449.023	4	0	2	77	Oxley	Otter	RPminus	441.007	2	2	Otter8.jpg
455.023	4	0	2	78	Lonnie	Lion	NRPa	447.008	2	2	Lion2.jpg
461.023	4	0	2.5	79	Paxton	Pig	RPplus	451.03	2	2	Pig2.jpg
467.523	4	0	1	80	Amin	Ape	RPplus	457.53	2	2	Ape3.jpg
472.524	4	0	1	81	Orrin	Otter	RPplus	462.531	2	2	Otter3.jpg
477.524	4	0	2	82	Alden	Ape	RPminus	469.509	2	2	Ape6.jpg
483.524	4	0	2.5	83	Elden	Elephant	NRPa	475.509	2	2	Elephant8.jpg
490.024	4	0	1	84	Anton	Ape	RPminus	482.009	2	2	Ape7.jpg
495.025	4	0	4	85	Patrice	Pig	RPplus	485.031	2	2	Pig6.jpg
503.025	4	0	2	86	Landin	Lion	NRPa	495.01	2	2	Lion5.jpg
509.025	4	0	1	87	Efren	Elephant	NRPb	501.01	2	2	Elephant2.jpg
514.025	4	0	2	88	Luka	Lion	NRPb	506.01	2	2	Lion1.jpg
520.026	4	0	2.5	89	Garret	Giraffe	NRPb	512.01	2	2	Giraffe7.jpg
526.526	4	0	2	90	Levar	Lion	NRPb	518.511	2	2	Lion8.jpg
532.526	4	0	1	91	Perry	Pig	RPminus	524.511	2	2	Pig3.jpg
537.527	4	0	2.5	92	Gino	Giraffe	NRPb	529.511	2	2	Giraffe4.jpg
544.027	4	0	2.5	93	Gunther	Giraffe	NRPa	536.011	2	2	Giraffe6.jpg
550.527	4	0	1.5	94	Oakley	Otter	RPminus	542.512	2	2	Otter6.jpg
556.027	4	0	1	95	Egan	Elephant	NRPb	548.012	2	2	Elephant4.jpg
561.028	4	0	5	96	Prescott	Pig	RPminus	553.012	2	2	Pig1.jpg
