onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20	8	1	Edbert	Elephant	NRPa	2	Elephant1.jpg
28.001	8	2	Griswold	Giraffe	NRPa	2	Giraffe5.jpg
36.001	8	3	Anton	Ape	RPminus	2	Ape8.jpg
44.001	8	4	Linton	Lion	NRPb	2	Lion8.jpg
52.001	8	5	Orrin	Otter	RPminus	2	Otter6.jpg
60.001	8	6	Abner	Ape	RPplus	2	Ape1.jpg
68.002	8	7	Elden	Elephant	NRPb	2	Elephant5.jpg
76.002	8	8	Asher	Ape	RPplus	2	Ape2.jpg
84.002	8	9	Patrice	Pig	RPminus	2	Pig7.jpg
92.002	8	10	Leroy	Lion	NRPa	2	Lion3.jpg
100.003	8	11	Odin	Otter	RPminus	2	Otter7.jpg
108.003	8	12	Eton	Elephant	NRPb	2	Elephant3.jpg
116.003	8	13	Gino	Giraffe	NRPb	2	Giraffe6.jpg
124.003	8	14	Amin	Ape	RPplus	2	Ape7.jpg
132.003	8	15	Orson	Otter	RPminus	2	Otter8.jpg
140.003	8	16	Gordie	Giraffe	NRPa	2	Giraffe1.jpg
148.004	8	17	Perry	Pig	RPminus	2	Pig6.jpg
156.004	8	18	Egan	Elephant	NRPa	2	Elephant7.jpg
164.004	8	19	Luka	Lion	NRPa	2	Lion7.jpg
172.004	8	20	Omar	Otter	RPplus	2	Otter4.jpg
180.004	8	21	Oakley	Otter	RPminus	2	Otter1.jpg
188.005	8	22	Parrish	Pig	RPplus	2	Pig1.jpg
196.005	8	23	Ennis	Elephant	NRPa	2	Elephant2.jpg
204.005	8	24	Glenworth	Giraffe	NRPa	2	Giraffe4.jpg
212.005	8	25	Godwin	Giraffe	NRPb	2	Giraffe8.jpg
220.005	8	26	Lonnie	Lion	NRPb	2	Lion2.jpg
228.005	8	27	Luther	Lion	NRPb	2	Lion6.jpg
236.006	8	28	Emmet	Elephant	NRPb	2	Elephant8.jpg
244.006	8	29	Alden	Ape	RPminus	2	Ape6.jpg
252.006	8	30	Paxton	Pig	RPplus	2	Pig2.jpg
260.006	8	31	Amos	Ape	RPplus	2	Ape4.jpg
268.006	8	32	Oxley	Otter	RPplus	2	Otter3.jpg
276.007	8	33	Arlen	Ape	RPminus	2	Ape3.jpg
284.007	8	34	Levar	Lion	NRPb	2	Lion5.jpg
292.007	8	35	Pryor	Pig	RPplus	2	Pig5.jpg
300.007	8	36	Efren	Elephant	NRPa	2	Elephant4.jpg
308.007	8	37	Garret	Giraffe	NRPb	2	Giraffe7.jpg
316.008	8	38	Olaf	Otter	RPplus	2	Otter5.jpg
324.008	8	39	Percy	Pig	RPminus	2	Pig3.jpg
332.008	8	40	Prescott	Pig	RPplus	2	Pig4.jpg
340.008	8	41	Osgood	Otter	RPplus	2	Otter2.jpg
348.008	8	42	Angus	Ape	RPminus	2	Ape5.jpg
356.009	8	43	Gunther	Giraffe	NRPb	2	Giraffe3.jpg
364.009	8	44	Landin	Lion	NRPa	2	Lion1.jpg
372.009	8	45	Lester	Lion	NRPa	2	Lion4.jpg
380.009	8	46	Gifford	Giraffe	NRPa	2	Giraffe2.jpg
388.009	8	47	Pearson	Pig	RPminus	2	Pig8.jpg
396.01	8	48	Ewan	Elephant	NRPb	2	Elephant6.jpg
