onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.001	4	0	1.5	1	Odin	Otter	NRPa	11.986	2	2	Otter7.jpg
25.502	4	0	2.5	2	Edbert	Elephant	RPminus	17.487	2	2	Elephant6.jpg
32.002	4	0	1.5	3	Elden	Elephant	RPminus	23.987	2	2	Elephant1.jpg
37.502	4	0	2	4	Arlen	Ape	RPminus	29.487	2	2	Ape5.jpg
43.503	4	0	1.5	5	Omar	Otter	NRPb	35.487	2	2	Otter6.jpg
49.003	4	0	1.5	6	Asher	Ape	RPminus	40.988	2	2	Ape1.jpg
54.503	4	0	1	7	Amin	Ape	RPplus	44.509	2	2	Ape8.jpg
59.503	4	0	1.5	8	Eton	Elephant	RPplus	49.512	2	2	Elephant8.jpg
65.004	4	0	1.5	9	Prescott	Pig	NRPa	56.988	2	2	Pig1.jpg
70.504	4	0	1	10	Paxton	Pig	NRPa	62.488	2	2	Pig5.jpg
75.504	4	0	1	11	Gino	Giraffe	RPplus	65.511	2	2	Giraffe2.jpg
80.504	4	0	1.5	12	Abner	Ape	RPplus	70.511	2	2	Ape4.jpg
86.005	4	0	3.5	13	Landin	Lion	NRPa	77.99	2	2	Lion1.jpg
93.505	4	0	2	14	Efren	Elephant	RPplus	83.511	2	2	Elephant2.jpg
99.505	4	0	1.5	15	Levar	Lion	NRPa	91.49	2	2	Lion6.jpg
105.005	4	0	1	16	Glenworth	Giraffe	RPplus	95.012	2	2	Giraffe5.jpg
110.006	4	0	1.5	17	Osgood	Otter	NRPa	101.99	2	2	Otter4.jpg
115.506	4	0	1.5	18	Leroy	Lion	NRPb	107.491	2	2	Lion4.jpg
121.006	4	0	1.5	19	Griswold	Giraffe	RPplus	111.013	2	2	Giraffe8.jpg
126.506	4	0	2	20	Gunther	Giraffe	RPminus	118.491	2	2	Giraffe1.jpg
132.507	4	0	1	21	Parrish	Pig	NRPb	124.491	2	2	Pig2.jpg
137.507	4	0	1	22	Godwin	Giraffe	RPminus	129.492	2	2	Giraffe6.jpg
142.507	4	0	1	23	Oxley	Otter	NRPb	134.492	2	2	Otter5.jpg
147.507	4	0	2	24	Orson	Otter	NRPa	139.492	2	2	Otter8.jpg
153.508	4	0	1	25	Lester	Lion	NRPa	145.492	2	2	Lion7.jpg
158.508	4	0	3	26	Ewan	Elephant	RPminus	150.493	2	2	Elephant3.jpg
165.508	4	0	1	27	Percy	Pig	NRPb	157.493	2	2	Pig6.jpg
170.509	4	0	1	28	Ennis	Elephant	RPplus	160.515	2	2	Elephant4.jpg
175.509	4	0	1.5	29	Lonnie	Lion	NRPb	167.494	2	2	Lion3.jpg
181.009	4	0	1	30	Angus	Ape	RPplus	171.016	2	2	Ape7.jpg
186.009	4	0	2.5	31	Egan	Elephant	RPplus	176.017	2	2	Elephant5.jpg
192.51	4	0	2	32	Linton	Lion	NRPb	184.494	2	2	Lion5.jpg
198.51	4	0	1	33	Pryor	Pig	NRPa	190.495	2	2	Pig4.jpg
203.51	4	0	2.5	34	Perry	Pig	NRPb	195.495	2	2	Pig8.jpg
210.01	4	0	1	35	Olaf	Otter	NRPb	201.995	2	2	Otter1.jpg
215.011	4	0	1	36	Orrin	Otter	NRPb	206.995	2	2	Otter2.jpg
220.011	4	0	1	37	Oakley	Otter	NRPa	211.995	2	2	Otter3.jpg
225.011	4	0	2	38	Anton	Ape	RPminus	216.996	2	2	Ape6.jpg
231.011	4	0	1.5	39	Luka	Lion	NRPb	222.996	2	2	Lion8.jpg
236.511	4	0	1	40	Pearson	Pig	NRPa	228.496	2	2	Pig3.jpg
241.512	4	0	3.5	41	Luther	Lion	NRPa	233.496	2	2	Lion2.jpg
249.012	4	0	1.5	42	Garret	Giraffe	RPplus	239.018	2	2	Giraffe3.jpg
254.512	4	0	1	43	Prescott	Pig	NRPa	246.497	2	2	Pig1.jpg
259.512	4	0	1.5	44	Emmet	Elephant	RPminus	251.497	2	2	Elephant7.jpg
265.013	4	0	2	45	Amos	Ape	RPminus	256.998	2	2	Ape2.jpg
271.013	4	0	1	46	Patrice	Pig	NRPb	262.998	2	2	Pig7.jpg
276.013	4	0	1	47	Gifford	Giraffe	RPminus	267.998	2	2	Giraffe7.jpg
281.014	4	0	1	48	Gordie	Giraffe	RPminus	272.998	2	2	Giraffe4.jpg
286.014	4	0	3	49	Alden	Ape	RPplus	276.02	2	2	Ape3.jpg
293.014	4	0	1	50	Ewan	Elephant	RPminus	284.999	2	2	Elephant3.jpg
298.014	4	0	3	51	Anton	Ape	RPminus	289.999	2	2	Ape6.jpg
305.014	4	0	3	52	Patrice	Pig	NRPb	296.999	2	2	Pig7.jpg
312.015	4	0	1.5	53	Osgood	Otter	NRPa	304	2	2	Otter4.jpg
317.515	4	0	3.5	54	Ennis	Elephant	RPplus	307.521	2	2	Elephant4.jpg
325.015	4	0	1	55	Oxley	Otter	NRPb	317	2	2	Otter5.jpg
330.016	4	0	2	56	Luther	Lion	NRPa	322	2	2	Lion2.jpg
336.016	4	0	1	57	Alden	Ape	RPplus	326.022	2	2	Ape3.jpg
341.016	4	0	1	58	Lester	Lion	NRPa	333.001	2	2	Lion7.jpg
346.016	4	0	1.5	59	Percy	Pig	NRPb	338.001	2	2	Pig6.jpg
351.517	4	0	1.5	60	Luka	Lion	NRPb	343.502	2	2	Lion8.jpg
357.017	4	0	3	61	Orrin	Otter	NRPb	349.002	2	2	Otter2.jpg
364.017	4	0	1	62	Lonnie	Lion	NRPb	356.002	2	2	Lion3.jpg
369.017	4	0	1	63	Griswold	Giraffe	RPplus	359.025	2	2	Giraffe8.jpg
374.018	4	0	1	64	Pryor	Pig	NRPa	366.002	2	2	Pig4.jpg
379.018	4	0	1	65	Egan	Elephant	RPplus	369.026	2	2	Elephant5.jpg
384.018	4	0	2.5	66	Perry	Pig	NRPb	376.003	2	2	Pig8.jpg
390.519	4	0	2.5	67	Asher	Ape	RPminus	382.503	2	2	Ape1.jpg
397.019	4	0	1.5	68	Amos	Ape	RPminus	389.004	2	2	Ape2.jpg
402.519	4	0	3	69	Godwin	Giraffe	RPminus	394.504	2	2	Giraffe6.jpg
409.52	4	0	1.5	70	Arlen	Ape	RPminus	401.505	2	2	Ape5.jpg
415.02	4	0	1	71	Omar	Otter	NRPb	407.005	2	2	Otter6.jpg
420.02	4	0	1	72	Garret	Giraffe	RPplus	410.026	2	2	Giraffe3.jpg
425.02	4	0	2	73	Abner	Ape	RPplus	415.027	2	2	Ape4.jpg
431.021	4	0	1	74	Odin	Otter	NRPa	423.005	2	2	Otter7.jpg
436.021	4	0	1	75	Edbert	Elephant	RPminus	428.006	2	2	Elephant6.jpg
441.021	4	0	2	76	Paxton	Pig	NRPa	433.006	2	2	Pig5.jpg
447.021	4	0	3.5	77	Eton	Elephant	RPplus	437.03	2	2	Elephant8.jpg
454.522	4	0	2.5	78	Gifford	Giraffe	RPminus	446.506	2	2	Giraffe7.jpg
461.022	4	0	2.5	79	Pearson	Pig	NRPa	453.007	2	2	Pig3.jpg
467.522	4	0	1	80	Angus	Ape	RPplus	457.529	2	2	Ape7.jpg
472.522	4	0	2.5	81	Amin	Ape	RPplus	462.529	2	2	Ape8.jpg
