onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20.002	8	1	Anton	Ape	RPminus	2	Ape6.jpg
28.002	8	2	Efren	Elephant	RPplus	2	Elephant2.jpg
36.003	8	3	Luther	Lion	NRPa	2	Lion2.jpg
44.003	8	4	Odin	Otter	NRPa	2	Otter7.jpg
52.003	8	5	Asher	Ape	RPminus	2	Ape1.jpg
60.003	8	6	Gino	Giraffe	RPplus	2	Giraffe2.jpg
68.003	8	7	Levar	Lion	NRPa	2	Lion6.jpg
76.004	8	8	Glenworth	Giraffe	RPplus	2	Giraffe5.jpg
84.004	8	9	Abner	Ape	RPplus	2	Ape4.jpg
92.004	8	10	Eton	Elephant	RPplus	2	Elephant8.jpg
100.004	8	11	Orrin	Otter	NRPb	2	Otter2.jpg
108.005	8	12	Patrice	Pig	NRPb	2	Pig7.jpg
116.005	8	13	Emmet	Elephant	RPminus	2	Elephant7.jpg
124.005	8	14	Arlen	Ape	RPminus	2	Ape5.jpg
132.005	8	15	Ewan	Elephant	RPminus	2	Elephant3.jpg
140.006	8	16	Griswold	Giraffe	RPplus	2	Giraffe8.jpg
148.006	8	17	Egan	Elephant	RPplus	2	Elephant5.jpg
156.006	8	18	Prescott	Pig	NRPa	2	Pig1.jpg
164.006	8	19	Godwin	Giraffe	RPminus	2	Giraffe6.jpg
172.006	8	20	Gunther	Giraffe	RPminus	2	Giraffe1.jpg
180.007	8	21	Amos	Ape	RPminus	2	Ape2.jpg
188.007	8	22	Olaf	Otter	NRPb	2	Otter1.jpg
196.007	8	23	Paxton	Pig	NRPa	2	Pig5.jpg
204.007	8	24	Oakley	Otter	NRPa	2	Otter3.jpg
212.008	8	25	Parrish	Pig	NRPb	2	Pig2.jpg
220.008	8	26	Angus	Ape	RPplus	2	Ape7.jpg
228.008	8	27	Gordie	Giraffe	RPminus	2	Giraffe4.jpg
236.008	8	28	Lonnie	Lion	NRPb	2	Lion3.jpg
244.008	8	29	Leroy	Lion	NRPb	2	Lion4.jpg
252.008	8	30	Edbert	Elephant	RPminus	2	Elephant6.jpg
260.008	8	31	Orson	Otter	NRPa	2	Otter8.jpg
268.009	8	32	Ennis	Elephant	RPplus	2	Elephant4.jpg
276.009	8	33	Pryor	Pig	NRPa	2	Pig4.jpg
284.009	8	34	Gifford	Giraffe	RPminus	2	Giraffe7.jpg
292.009	8	35	Omar	Otter	NRPb	2	Otter6.jpg
300.01	8	36	Linton	Lion	NRPb	2	Lion5.jpg
308.01	8	37	Alden	Ape	RPplus	2	Ape3.jpg
316.01	8	38	Osgood	Otter	NRPa	2	Otter4.jpg
324.01	8	39	Luka	Lion	NRPb	2	Lion8.jpg
332.01	8	40	Perry	Pig	NRPb	2	Pig8.jpg
340.011	8	41	Landin	Lion	NRPa	2	Lion1.jpg
348.011	8	42	Elden	Elephant	RPminus	2	Elephant1.jpg
356.011	8	43	Oxley	Otter	NRPb	2	Otter5.jpg
364.011	8	44	Lester	Lion	NRPa	2	Lion7.jpg
372.011	8	45	Amin	Ape	RPplus	2	Ape8.jpg
380.012	8	46	Garret	Giraffe	RPplus	2	Giraffe3.jpg
388.012	8	47	Pearson	Pig	NRPa	2	Pig3.jpg
396.012	8	48	Percy	Pig	NRPb	2	Pig6.jpg
