onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20.001	8	1	Edbert	Elephant	RPminus	2	Elephant4.jpg
28.001	8	2	Odin	Otter	NRPa	2	Otter5.jpg
36.002	8	3	Oxley	Otter	NRPb	2	Otter6.jpg
44.002	8	4	Orrin	Otter	NRPa	2	Otter2.jpg
52.002	8	5	Lester	Lion	RPminus	2	Lion6.jpg
60.002	8	6	Glenworth	Giraffe	RPminus	2	Giraffe5.jpg
68.002	8	7	Pryor	Pig	NRPb	2	Pig4.jpg
76.003	8	8	Luther	Lion	RPplus	2	Lion2.jpg
84.003	8	9	Oakley	Otter	NRPa	2	Otter7.jpg
92.003	8	10	Asher	Ape	NRPa	2	Ape5.jpg
100.003	8	11	Gifford	Giraffe	RPminus	2	Giraffe1.jpg
108.004	8	12	Elden	Elephant	RPplus	2	Elephant6.jpg
116.004	8	13	Levar	Lion	RPplus	2	Lion5.jpg
124.004	8	14	Luka	Lion	RPplus	2	Lion7.jpg
132.004	8	15	Gino	Giraffe	RPminus	2	Giraffe7.jpg
140.004	8	16	Efren	Elephant	RPminus	2	Elephant1.jpg
148.004	8	17	Ewan	Elephant	RPminus	2	Elephant7.jpg
156.005	8	18	Omar	Otter	NRPb	2	Otter1.jpg
164.005	8	19	Alden	Ape	NRPb	2	Ape4.jpg
172.005	8	20	Patrice	Pig	NRPa	2	Pig2.jpg
180.005	8	21	Ennis	Elephant	RPplus	2	Elephant8.jpg
188.005	8	22	Amos	Ape	NRPa	2	Ape8.jpg
196.006	8	23	Amin	Ape	NRPb	2	Ape1.jpg
204.006	8	24	Parrish	Pig	NRPb	2	Pig7.jpg
212.006	8	25	Godwin	Giraffe	RPminus	2	Giraffe3.jpg
220.006	8	26	Percy	Pig	NRPa	2	Pig5.jpg
228.007	8	27	Perry	Pig	NRPb	2	Pig3.jpg
236.007	8	28	Linton	Lion	RPminus	2	Lion3.jpg
244.007	8	29	Angus	Ape	NRPa	2	Ape7.jpg
252.007	8	30	Orson	Otter	NRPb	2	Otter4.jpg
260.007	8	31	Egan	Elephant	RPplus	2	Elephant2.jpg
268.007	8	32	Griswold	Giraffe	RPplus	2	Giraffe6.jpg
276.008	8	33	Emmet	Elephant	RPplus	2	Elephant5.jpg
284.008	8	34	Gunther	Giraffe	RPplus	2	Giraffe2.jpg
292.008	8	35	Gordie	Giraffe	RPplus	2	Giraffe4.jpg
300.008	8	36	Lonnie	Lion	RPminus	2	Lion8.jpg
308.008	8	37	Prescott	Pig	NRPa	2	Pig8.jpg
316.008	8	38	Abner	Ape	NRPb	2	Ape3.jpg
324.009	8	39	Anton	Ape	NRPa	2	Ape2.jpg
332.009	8	40	Olaf	Otter	NRPb	2	Otter8.jpg
340.009	8	41	Eton	Elephant	RPminus	2	Elephant3.jpg
348.009	8	42	Leroy	Lion	RPminus	2	Lion4.jpg
356.009	8	43	Garret	Giraffe	RPplus	2	Giraffe8.jpg
364.009	8	44	Arlen	Ape	NRPb	2	Ape6.jpg
372.01	8	45	Paxton	Pig	NRPa	2	Pig1.jpg
380.01	8	46	Pearson	Pig	NRPb	2	Pig6.jpg
388.01	8	47	Landin	Lion	RPplus	2	Lion1.jpg
396.01	8	48	Osgood	Otter	NRPa	2	Otter3.jpg
