onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20.001	8	1	Gifford	Giraffe	NRPa	2	Giraffe3.jpg
28.001	8	2	Ennis	Elephant	NRPa	2	Elephant8.jpg
36.002	8	3	Lester	Lion	NRPa	2	Lion5.jpg
44.002	8	4	Pryor	Pig	RPminus	2	Pig2.jpg
52.002	8	5	Olaf	Otter	RPminus	2	Otter5.jpg
60.002	8	6	Osgood	Otter	RPminus	2	Otter8.jpg
68.002	8	7	Gordie	Giraffe	NRPb	2	Giraffe6.jpg
76.003	8	8	Elden	Elephant	NRPa	2	Elephant5.jpg
84.003	8	9	Asher	Ape	RPminus	2	Ape7.jpg
92.003	8	10	Linton	Lion	NRPa	2	Lion4.jpg
100.003	8	11	Leroy	Lion	NRPa	2	Lion8.jpg
108.003	8	12	Alden	Ape	RPplus	2	Ape4.jpg
116.003	8	13	Godwin	Giraffe	NRPb	2	Giraffe1.jpg
124.004	8	14	Oxley	Otter	RPplus	2	Otter7.jpg
132.004	8	15	Pearson	Pig	RPplus	2	Pig6.jpg
140.004	8	16	Patrice	Pig	RPplus	2	Pig5.jpg
148.004	8	17	Orson	Otter	RPminus	2	Otter1.jpg
156.005	8	18	Odin	Otter	RPplus	2	Otter3.jpg
164.005	8	19	Anton	Ape	RPplus	2	Ape8.jpg
172.005	8	20	Ewan	Elephant	NRPb	2	Elephant4.jpg
180.005	8	21	Efren	Elephant	NRPb	2	Elephant1.jpg
188.005	8	22	Orrin	Otter	RPplus	2	Otter4.jpg
196.006	8	23	Paxton	Pig	RPplus	2	Pig4.jpg
204.006	8	24	Percy	Pig	RPminus	2	Pig1.jpg
212.006	8	25	Egan	Elephant	NRPa	2	Elephant7.jpg
220.006	8	26	Levar	Lion	NRPb	2	Lion7.jpg
228.006	8	27	Glenworth	Giraffe	NRPa	2	Giraffe8.jpg
236.007	8	28	Gino	Giraffe	NRPa	2	Giraffe4.jpg
244.007	8	29	Luka	Lion	NRPb	2	Lion1.jpg
252.007	8	30	Garret	Giraffe	NRPa	2	Giraffe5.jpg
260.007	8	31	Prescott	Pig	RPplus	2	Pig7.jpg
268.007	8	32	Lonnie	Lion	NRPb	2	Lion3.jpg
276.008	8	33	Angus	Ape	RPminus	2	Ape1.jpg
284.008	8	34	Edbert	Elephant	NRPa	2	Elephant2.jpg
292.008	8	35	Omar	Otter	RPplus	2	Otter2.jpg
300.008	8	36	Luther	Lion	NRPb	2	Lion6.jpg
308.008	8	37	Griswold	Giraffe	NRPb	2	Giraffe7.jpg
316.009	8	38	Oakley	Otter	RPminus	2	Otter6.jpg
324.009	8	39	Amos	Ape	RPplus	2	Ape2.jpg
332.009	8	40	Emmet	Elephant	NRPb	2	Elephant3.jpg
340.009	8	41	Landin	Lion	NRPa	2	Lion2.jpg
348.009	8	42	Abner	Ape	RPplus	2	Ape5.jpg
356.01	8	43	Perry	Pig	RPminus	2	Pig8.jpg
364.01	8	44	Eton	Elephant	NRPb	2	Elephant6.jpg
372.01	8	45	Amin	Ape	RPminus	2	Ape3.jpg
380.01	8	46	Gunther	Giraffe	NRPb	2	Giraffe2.jpg
388.01	8	47	Arlen	Ape	RPminus	2	Ape6.jpg
396.011	8	48	Parrish	Pig	RPminus	2	Pig3.jpg
