onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.001	4	0	1.5	1	Anton	Ape	NRPa	11.988	2	2	Ape6.jpg
25.501	4	0	2.5	2	Luka	Lion	RPminus	17.486	2	2	Lion1.jpg
32.002	4	0	1.5	3	Pryor	Pig	RPminus	23.986	2	2	Pig8.jpg
37.502	4	0	2	4	Landin	Lion	RPminus	29.487	2	2	Lion5.jpg
43.502	4	0	1.5	5	Gordie	Giraffe	NRPb	35.487	2	2	Giraffe5.jpg
49.002	4	0	1.5	6	Osgood	Otter	RPminus	40.987	2	2	Otter7.jpg
54.503	4	0	1	7	Levar	Lion	RPplus	44.512	2	2	Lion2.jpg
59.503	4	0	1.5	8	Omar	Otter	RPplus	49.51	2	2	Otter3.jpg
65.003	4	0	1.5	9	Egan	Elephant	NRPa	56.988	2	2	Elephant3.jpg
70.504	4	0	1	10	Griswold	Giraffe	NRPa	62.488	2	2	Giraffe4.jpg
75.504	4	0	1	11	Linton	Lion	RPplus	65.511	2	2	Lion8.jpg
80.504	4	0	1.5	12	Orson	Otter	RPplus	70.511	2	2	Otter6.jpg
86.005	4	0	3.5	13	Eton	Elephant	NRPa	77.989	2	2	Elephant7.jpg
93.505	4	0	2	14	Odin	Otter	RPplus	83.512	2	2	Otter4.jpg
99.505	4	0	1.5	15	Gino	Giraffe	NRPa	91.49	2	2	Giraffe8.jpg
105.006	4	0	1	16	Pearson	Pig	RPplus	95.011	2	2	Pig4.jpg
110.006	4	0	1.5	17	Efren	Elephant	NRPa	101.991	2	2	Elephant5.jpg
115.506	4	0	1.5	18	Angus	Ape	NRPb	107.491	2	2	Ape2.jpg
121.006	4	0	1.5	19	Parrish	Pig	RPplus	111.013	2	2	Pig6.jpg
126.507	4	0	2	20	Oakley	Otter	RPminus	118.491	2	2	Otter8.jpg
132.507	4	0	1	21	Ewan	Elephant	NRPb	124.492	2	2	Elephant1.jpg
137.507	4	0	1	22	Percy	Pig	RPminus	129.492	2	2	Pig3.jpg
142.508	4	0	1	23	Gunther	Giraffe	NRPb	134.492	2	2	Giraffe6.jpg
147.508	4	0	2	24	Godwin	Giraffe	NRPa	139.492	2	2	Giraffe2.jpg
153.508	4	0	1	25	Abner	Ape	NRPa	145.493	2	2	Ape4.jpg
158.508	4	0	3	26	Prescott	Pig	RPminus	150.493	2	2	Pig5.jpg
165.508	4	0	1	27	Glenworth	Giraffe	NRPb	157.493	2	2	Giraffe1.jpg
170.509	4	0	1	28	Oxley	Otter	RPplus	160.515	2	2	Otter1.jpg
175.509	4	0	1.5	29	Elden	Elephant	NRPb	167.494	2	2	Elephant8.jpg
181.009	4	0	1	30	Paxton	Pig	RPplus	171.016	2	2	Pig1.jpg
186.009	4	0	2.5	31	Luther	Lion	RPplus	176.017	2	2	Lion4.jpg
192.51	4	0	2	32	Amos	Ape	NRPb	184.494	2	2	Ape1.jpg
198.51	4	0	1	33	Asher	Ape	NRPa	190.495	2	2	Ape5.jpg
203.51	4	0	2.5	34	Garret	Giraffe	NRPb	195.495	2	2	Giraffe7.jpg
210.01	4	0	1	35	Edbert	Elephant	NRPb	201.995	2	2	Elephant4.jpg
215.01	4	0	1	36	Amin	Ape	NRPb	206.995	2	2	Ape3.jpg
220.011	4	0	1	37	Gifford	Giraffe	NRPa	211.995	2	2	Giraffe3.jpg
225.011	4	0	2	38	Leroy	Lion	RPminus	216.996	2	2	Lion3.jpg
231.011	4	0	1.5	39	Emmet	Elephant	NRPb	222.996	2	2	Elephant2.jpg
236.511	4	0	1	40	Ennis	Elephant	NRPa	228.496	2	2	Elephant6.jpg
