onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.001	4	0	2	1	Percy	Pig	NRPb	11.988	2	2	Pig1.jpg
26.001	4	0	1.5	2	Luka	Lion	RPminus	17.986	2	2	Lion6.jpg
31.502	4	0	1	3	Oakley	Otter	RPplus	21.51	2	2	Otter1.jpg
36.502	4	0	1.5	4	Eton	Elephant	NRPa	28.487	2	2	Elephant8.jpg
42.002	4	0	1	5	Gordie	Giraffe	RPminus	33.987	2	2	Giraffe3.jpg
47.003	4	0	1	6	Luther	Lion	RPminus	38.987	2	2	Lion3.jpg
52.003	4	0	3	7	Gifford	Giraffe	RPminus	43.988	2	2	Giraffe5.jpg
59.003	4	0	2	8	Oxley	Otter	RPminus	50.988	2	2	Otter7.jpg
65.004	4	0	2	9	Orson	Otter	RPminus	56.988	2	2	Otter5.jpg
71.004	4	0	2	10	Omar	Otter	RPplus	61.011	2	2	Otter4.jpg
77.004	4	0	1	11	Leroy	Lion	RPminus	68.989	2	2	Lion8.jpg
82.004	4	0	1	12	Levar	Lion	RPminus	73.989	2	2	Lion5.jpg
87.005	4	0	1	13	Pryor	Pig	NRPb	78.989	2	2	Pig4.jpg
92.005	4	0	1.5	14	Abner	Ape	NRPa	83.989	2	2	Ape4.jpg
97.505	4	0	1	15	Ewan	Elephant	NRPb	89.49	2	2	Elephant6.jpg
102.506	4	0	1	16	Elden	Elephant	NRPa	94.49	2	2	Elephant2.jpg
107.506	4	0	1	17	Pearson	Pig	NRPa	99.49	2	2	Pig8.jpg
112.506	4	0	1.5	18	Emmet	Elephant	NRPa	104.491	2	2	Elephant5.jpg
118.006	4	0	1.5	19	Gunther	Giraffe	RPplus	108.013	2	2	Giraffe2.jpg
123.506	4	0	2	20	Linton	Lion	RPplus	113.513	2	2	Lion1.jpg
129.507	4	0	1.5	21	Amin	Ape	NRPa	121.491	2	2	Ape1.jpg
135.007	4	0	1.5	22	Efren	Elephant	NRPb	126.992	2	2	Elephant7.jpg
140.507	4	0	1	23	Ennis	Elephant	NRPb	132.492	2	2	Elephant4.jpg
145.508	4	0	3	24	Olaf	Otter	RPminus	137.492	2	2	Otter2.jpg
152.508	4	0	1	25	Osgood	Otter	RPplus	142.514	2	2	Otter8.jpg
157.508	4	0	1	26	Glenworth	Giraffe	RPminus	149.493	2	2	Giraffe6.jpg
162.508	4	0	2	27	Alden	Ape	NRPb	154.493	2	2	Ape7.jpg
168.509	4	0	2.5	28	Asher	Ape	NRPb	160.493	2	2	Ape2.jpg
175.009	4	0	1	29	Orrin	Otter	RPplus	165.016	2	2	Otter6.jpg
180.009	4	0	1.5	30	Landin	Lion	RPplus	170.017	2	2	Lion2.jpg
185.509	4	0	1.5	31	Godwin	Giraffe	RPplus	175.517	2	2	Giraffe4.jpg
191.01	4	0	1.5	32	Perry	Pig	NRPb	182.994	2	2	Pig2.jpg
196.51	4	0	1	33	Prescott	Pig	NRPa	188.495	2	2	Pig3.jpg
201.51	4	0	1	34	Lonnie	Lion	RPplus	191.519	2	2	Lion7.jpg
206.511	4	0	2.5	35	Griswold	Giraffe	RPplus	196.517	2	2	Giraffe7.jpg
213.011	4	0	3	36	Garret	Giraffe	RPminus	204.996	2	2	Giraffe8.jpg
