onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20.001	8	1	Elden	Elephant	RPminus	2	Elephant2.jpg
28.001	8	2	Lonnie	Lion	NRPb	2	Lion6.jpg
36.001	8	3	Parrish	Pig	RPminus	2	Pig8.jpg
44.001	8	4	Luther	Lion	NRPa	2	Lion1.jpg
52.001	8	5	Garret	Giraffe	NRPa	2	Giraffe6.jpg
60.002	8	6	Griswold	Giraffe	NRPb	2	Giraffe5.jpg
68.002	8	7	Prescott	Pig	RPplus	2	Pig3.jpg
76.002	8	8	Omar	Otter	NRPa	2	Otter3.jpg
84.002	8	9	Amos	Ape	RPplus	2	Ape5.jpg
92.002	8	10	Patrice	Pig	RPplus	2	Pig7.jpg
100.003	8	11	Abner	Ape	RPplus	2	Ape2.jpg
108.003	8	12	Pearson	Pig	RPplus	2	Pig4.jpg
116.003	8	13	Olaf	Otter	NRPa	2	Otter7.jpg
124.003	8	14	Pryor	Pig	RPminus	2	Pig5.jpg
132.004	8	15	Percy	Pig	RPminus	2	Pig1.jpg
140.004	8	16	Orrin	Otter	NRPb	2	Otter6.jpg
148.004	8	17	Efren	Elephant	RPminus	2	Elephant7.jpg
156.004	8	18	Perry	Pig	RPminus	2	Pig2.jpg
164.004	8	19	Landin	Lion	NRPa	2	Lion4.jpg
172.005	8	20	Asher	Ape	RPminus	2	Ape8.jpg
180.005	8	21	Gunther	Giraffe	NRPb	2	Giraffe7.jpg
188.005	8	22	Gordie	Giraffe	NRPa	2	Giraffe2.jpg
196.005	8	23	Leroy	Lion	NRPa	2	Lion2.jpg
204.005	8	24	Alden	Ape	RPplus	2	Ape4.jpg
212.005	8	25	Amin	Ape	RPminus	2	Ape6.jpg
220.006	8	26	Gino	Giraffe	NRPb	2	Giraffe8.jpg
228.006	8	27	Ennis	Elephant	RPplus	2	Elephant4.jpg
236.006	8	28	Emmet	Elephant	RPplus	2	Elephant1.jpg
244.006	8	29	Lester	Lion	NRPb	2	Lion7.jpg
252.006	8	30	Anton	Ape	RPminus	2	Ape1.jpg
260.007	8	31	Levar	Lion	NRPa	2	Lion3.jpg
268.007	8	32	Osgood	Otter	NRPb	2	Otter8.jpg
276.007	8	33	Odin	Otter	NRPa	2	Otter2.jpg
284.007	8	34	Oakley	Otter	NRPa	2	Otter4.jpg
292.007	8	35	Orson	Otter	NRPb	2	Otter1.jpg
300.008	8	36	Eton	Elephant	RPminus	2	Elephant5.jpg
308.008	8	37	Glenworth	Giraffe	NRPa	2	Giraffe4.jpg
316.008	8	38	Luka	Lion	NRPb	2	Lion5.jpg
324.008	8	39	Paxton	Pig	RPplus	2	Pig6.jpg
332.009	8	40	Angus	Ape	RPplus	2	Ape7.jpg
340.009	8	41	Egan	Elephant	RPminus	2	Elephant6.jpg
348.009	8	42	Gifford	Giraffe	NRPb	2	Giraffe1.jpg
356.009	8	43	Godwin	Giraffe	NRPa	2	Giraffe3.jpg
364.009	8	44	Arlen	Ape	RPminus	2	Ape3.jpg
372.01	8	45	Ewan	Elephant	RPplus	2	Elephant8.jpg
380.01	8	46	Oxley	Otter	NRPb	2	Otter5.jpg
388.01	8	47	Linton	Lion	NRPb	2	Lion8.jpg
396.01	8	48	Edbert	Elephant	RPplus	2	Elephant3.jpg
