onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.001	4	0	2	1	Griswold	Giraffe	NRPb	11.985	2	2	Giraffe5.jpg
26.001	4	2	1.5	2	Elden	Elephant	RPminus	17.985	2	2	Elephant2.jpg
31.501	4	1.5	1	3	Pearson	Pig	RPplus	21.507	2	2	Pig4.jpg
36.501	4	1	1.5	4	Luther	Lion	NRPa	28.486	2	2	Lion1.jpg
42.002	4	1.5	1	5	Perry	Pig	RPminus	33.987	2	2	Pig2.jpg
47.002	4	1	1	6	Asher	Ape	RPminus	38.986	2	2	Ape8.jpg
52.002	4	1	3	7	Arlen	Ape	RPminus	43.987	2	2	Ape3.jpg
59.002	4	3	2	8	Parrish	Pig	RPminus	50.987	2	2	Pig8.jpg
65.002	4	2	2	9	Pryor	Pig	RPminus	56.987	2	2	Pig5.jpg
71.003	4	2	2	10	Ewan	Elephant	RPplus	61.011	2	2	Elephant8.jpg
77.003	4	2	1	11	Anton	Ape	RPminus	68.988	2	2	Ape1.jpg
82.003	4	1	1	12	Percy	Pig	RPminus	73.988	2	2	Pig1.jpg
87.003	4	1	1	13	Luka	Lion	NRPb	78.988	2	2	Lion5.jpg
92.004	4	1	1.5	14	Leroy	Lion	NRPa	83.988	2	2	Lion2.jpg
97.504	4	1.5	1	15	Orrin	Otter	NRPb	89.488	2	2	Otter6.jpg
102.504	4	1	1	16	Landin	Lion	NRPa	94.489	2	2	Lion4.jpg
107.504	4	1	1	17	Oakley	Otter	NRPa	99.489	2	2	Otter4.jpg
112.504	4	1	1.5	18	Glenworth	Giraffe	NRPa	104.489	2	2	Giraffe4.jpg
118.005	4	1.5	1.5	19	Amos	Ape	RPplus	108.011	2	2	Ape5.jpg
123.505	4	1.5	2	20	Edbert	Elephant	RPplus	113.512	2	2	Elephant3.jpg
129.505	4	2	1.5	21	Garret	Giraffe	NRPa	121.49	2	2	Giraffe6.jpg
135.006	4	1.5	1.5	22	Osgood	Otter	NRPb	126.99	2	2	Otter8.jpg
140.506	4	1.5	1	23	Lester	Lion	NRPb	132.491	2	2	Lion7.jpg
145.506	4	1	3	24	Efren	Elephant	RPminus	137.491	2	2	Elephant7.jpg
152.507	4	3	1	25	Ennis	Elephant	RPplus	142.513	2	2	Elephant4.jpg
157.507	4	1	1	26	Egan	Elephant	RPminus	149.492	2	2	Elephant6.jpg
162.507	4	1	2	27	Gifford	Giraffe	NRPb	154.492	2	2	Giraffe1.jpg
168.508	4	2	2.5	28	Gunther	Giraffe	NRPb	160.492	2	2	Giraffe7.jpg
175.008	4	2.5	1	29	Paxton	Pig	RPplus	165.014	2	2	Pig6.jpg
180.008	4	1	1.5	30	Abner	Ape	RPplus	170.015	2	2	Ape2.jpg
185.508	4	1.5	1.5	31	Emmet	Elephant	RPplus	175.515	2	2	Elephant1.jpg
191.009	4	1.5	1.5	32	Orson	Otter	NRPb	182.993	2	2	Otter1.jpg
196.509	4	1.5	1	33	Godwin	Giraffe	NRPa	188.493	2	2	Giraffe3.jpg
201.509	4	1	1	34	Alden	Ape	RPplus	191.516	2	2	Ape4.jpg
206.509	4	1	2.5	35	Patrice	Pig	RPplus	196.516	2	2	Pig7.jpg
213.01	4	2.5	3	36	Amin	Ape	RPminus	204.994	2	2	Ape6.jpg
220.01	4	3	1	37	Gordie	Giraffe	NRPa	211.995	2	2	Giraffe2.jpg
225.01	4	1	1.5	38	Angus	Ape	RPplus	215.017	2	2	Ape7.jpg
230.511	4	1.5	1	39	Omar	Otter	NRPa	222.495	2	2	Otter3.jpg
235.511	4	1	1.5	40	Olaf	Otter	NRPa	227.496	2	2	Otter7.jpg
241.011	4	1.5	2.5	41	Odin	Otter	NRPa	232.996	2	2	Otter2.jpg
247.511	4	2.5	4	42	Prescott	Pig	RPplus	237.518	2	2	Pig3.jpg
255.512	4	4	2	43	Lonnie	Lion	NRPb	247.496	2	2	Lion6.jpg
261.512	4	2	2.5	44	Levar	Lion	NRPa	253.496	2	2	Lion3.jpg
268.012	4	2.5	2	45	Pearson	Pig	RPplus	258.018	2	2	Pig4.jpg
274.012	4	2	1.5	46	Angus	Ape	RPplus	264.019	2	2	Ape7.jpg
279.513	4	1.5	2.5	47	Odin	Otter	NRPa	271.497	2	2	Otter2.jpg
286.013	4	2.5	2	48	Eton	Elephant	RPminus	277.998	2	2	Elephant5.jpg
292.013	4	2	1.5	49	Oxley	Otter	NRPb	283.998	2	2	Otter5.jpg
297.513	4	1.5	2	50	Arlen	Ape	RPminus	289.498	2	2	Ape3.jpg
303.514	4	2	3	51	Oakley	Otter	NRPa	295.498	2	2	Otter4.jpg
310.514	4	3	1.5	52	Ennis	Elephant	RPplus	300.52	2	2	Elephant4.jpg
316.014	4	1.5	1	53	Eton	Elephant	RPminus	307.999	2	2	Elephant5.jpg
321.014	4	1	1	54	Luther	Lion	NRPa	312.999	2	2	Lion1.jpg
326.015	4	1	1.5	55	Paxton	Pig	RPplus	316.021	2	2	Pig6.jpg
331.515	4	1.5	1	56	Parrish	Pig	RPminus	323.499	2	2	Pig8.jpg
336.515	4	1	4	57	Patrice	Pig	RPplus	326.522	2	2	Pig7.jpg
344.515	4	4	1	58	Glenworth	Giraffe	NRPa	336.5	2	2	Giraffe4.jpg
349.515	4	1	1	59	Garret	Giraffe	NRPa	341.5	2	2	Giraffe6.jpg
354.516	4	1	1	60	Linton	Lion	NRPb	346.5	2	2	Lion8.jpg
359.516	4	1	2	61	Perry	Pig	RPminus	351.501	2	2	Pig2.jpg
365.516	4	2	1	62	Gino	Giraffe	NRPb	357.501	2	2	Giraffe8.jpg
370.516	4	1	2.5	63	Amos	Ape	RPplus	360.523	2	2	Ape5.jpg
377.017	4	2.5	1.5	64	Gordie	Giraffe	NRPa	369.001	2	2	Giraffe2.jpg
382.517	4	1.5	1	65	Ewan	Elephant	RPplus	372.525	2	2	Elephant8.jpg
387.517	4	1	1	66	Anton	Ape	RPminus	379.502	2	2	Ape1.jpg
392.517	4	1	1.5	67	Efren	Elephant	RPminus	384.502	2	2	Elephant7.jpg
398.018	4	1.5	2	68	Luka	Lion	NRPb	390.002	2	2	Lion5.jpg
404.018	4	2	1	69	Godwin	Giraffe	NRPa	396.003	2	2	Giraffe3.jpg
409.018	4	1	1	70	Alden	Ape	RPplus	399.025	2	2	Ape4.jpg
414.019	4	1	1.5	71	Omar	Otter	NRPa	406.003	2	2	Otter3.jpg
419.519	4	1.5	3.5	72	Gino	Giraffe	NRPb	411.503	2	2	Giraffe8.jpg
427.019	4	3.5	2.5	73	Egan	Elephant	RPminus	419.004	2	2	Elephant6.jpg
433.519	4	2.5	4	74	Edbert	Elephant	RPplus	423.527	2	2	Elephant3.jpg
441.52	4	4	3.5	75	Elden	Elephant	RPminus	433.504	2	2	Elephant2.jpg
449.02	4	3.5	1.5	76	Landin	Lion	NRPa	441.005	2	2	Lion4.jpg
454.52	4	1.5	1	77	Orson	Otter	NRPb	446.505	2	2	Otter1.jpg
459.52	4	1	2	78	Lonnie	Lion	NRPb	451.505	2	2	Lion6.jpg
465.521	4	2	1	79	Osgood	Otter	NRPb	457.506	2	2	Otter8.jpg
470.521	4	1	1.5	80	Percy	Pig	RPminus	462.506	2	2	Pig1.jpg
476.021	4	1.5	1	81	Leroy	Lion	NRPa	468.006	2	2	Lion2.jpg
481.022	4	1	1	82	Levar	Lion	NRPa	473.006	2	2	Lion3.jpg
486.022	4	1	1	83	Pryor	Pig	RPminus	478.006	2	2	Pig5.jpg
491.022	4	1	3	84	Prescott	Pig	RPplus	481.029	2	2	Pig3.jpg
498.022	4	3	1	85	Griswold	Giraffe	NRPb	490.007	2	2	Giraffe5.jpg
503.023	4	1	4	86	Oxley	Otter	NRPb	495.007	2	2	Otter5.jpg
511.023	4	4	1	87	Olaf	Otter	NRPa	503.008	2	2	Otter7.jpg
516.023	4	1	1	88	Gunther	Giraffe	NRPb	508.008	2	2	Giraffe7.jpg
521.024	4	1	1.5	89	Emmet	Elephant	RPplus	511.031	2	2	Elephant1.jpg
526.524	4	1.5	3	90	Asher	Ape	RPminus	518.509	2	2	Ape8.jpg
533.524	4	3	1	91	Abner	Ape	RPplus	523.531	2	2	Ape2.jpg
538.524	4	1	1	92	Linton	Lion	NRPb	530.509	2	2	Lion8.jpg
543.525	4	1	3	93	Gifford	Giraffe	NRPb	535.509	2	2	Giraffe1.jpg
550.525	4	3	1	94	Lester	Lion	NRPb	542.51	2	2	Lion7.jpg
555.525	4	1	1.5	95	Amin	Ape	RPminus	547.51	2	2	Ape6.jpg
561.025	4	1.5	5	96	Orrin	Otter	NRPb	553.01	2	2	Otter6.jpg
