onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20.002	8	1	Prescott	Pig	NRPb	2	Pig8.jpg
28.002	8	2	Ewan	Elephant	RPplus	2	Elephant5.jpg
36.002	8	3	Ennis	Elephant	RPplus	2	Elephant1.jpg
44.003	8	4	Orson	Otter	NRPa	2	Otter2.jpg
52.003	8	5	Leroy	Lion	NRPb	2	Lion2.jpg
60.003	8	6	Efren	Elephant	RPplus	2	Elephant6.jpg
68.003	8	7	Garret	Giraffe	RPplus	2	Giraffe1.jpg
76.003	8	8	Egan	Elephant	RPminus	2	Elephant4.jpg
84.003	8	9	Linton	Lion	NRPa	2	Lion6.jpg
92.004	8	10	Amin	Ape	RPminus	2	Ape2.jpg
100.004	8	11	Luther	Lion	NRPa	2	Lion1.jpg
108.004	8	12	Asher	Ape	RPplus	2	Ape8.jpg
116.004	8	13	Oakley	Otter	NRPa	2	Otter3.jpg
124.004	8	14	Levar	Lion	NRPb	2	Lion3.jpg
132.004	8	15	Abner	Ape	RPplus	2	Ape6.jpg
140.005	8	16	Gunther	Giraffe	RPminus	2	Giraffe4.jpg
148.005	8	17	Arlen	Ape	RPminus	2	Ape3.jpg
156.005	8	18	Luka	Lion	NRPb	2	Lion7.jpg
164.005	8	19	Oxley	Otter	NRPb	2	Otter6.jpg
172.005	8	20	Paxton	Pig	NRPb	2	Pig2.jpg
180.005	8	21	Olaf	Otter	NRPa	2	Otter4.jpg
188.006	8	22	Pryor	Pig	NRPa	2	Pig7.jpg
196.006	8	23	Pearson	Pig	NRPb	2	Pig5.jpg
204.006	8	24	Anton	Ape	RPplus	2	Ape5.jpg
212.006	8	25	Gordie	Giraffe	RPminus	2	Giraffe8.jpg
220.006	8	26	Odin	Otter	NRPb	2	Otter1.jpg
228.007	8	27	Omar	Otter	NRPb	2	Otter5.jpg
236.007	8	28	Lester	Lion	NRPa	2	Lion4.jpg
244.007	8	29	Alden	Ape	RPminus	2	Ape7.jpg
252.007	8	30	Landin	Lion	NRPa	2	Lion5.jpg
260.008	8	31	Gino	Giraffe	RPminus	2	Giraffe3.jpg
268.008	8	32	Amos	Ape	RPminus	2	Ape1.jpg
276.008	8	33	Lonnie	Lion	NRPb	2	Lion8.jpg
284.008	8	34	Edbert	Elephant	RPminus	2	Elephant7.jpg
292.008	8	35	Gifford	Giraffe	RPminus	2	Giraffe7.jpg
300.009	8	36	Percy	Pig	NRPa	2	Pig6.jpg
308.009	8	37	Osgood	Otter	NRPa	2	Otter7.jpg
316.009	8	38	Eton	Elephant	RPminus	2	Elephant8.jpg
324.009	8	39	Angus	Ape	RPplus	2	Ape4.jpg
332.01	8	40	Orrin	Otter	NRPb	2	Otter8.jpg
340.01	8	41	Elden	Elephant	RPplus	2	Elephant2.jpg
348.01	8	42	Griswold	Giraffe	RPplus	2	Giraffe6.jpg
356.01	8	43	Patrice	Pig	NRPa	2	Pig4.jpg
364.01	8	44	Parrish	Pig	NRPa	2	Pig3.jpg
372.011	8	45	Emmet	Elephant	RPminus	2	Elephant3.jpg
380.011	8	46	Perry	Pig	NRPb	2	Pig1.jpg
388.011	8	47	Godwin	Giraffe	RPplus	2	Giraffe5.jpg
396.011	8	48	Glenworth	Giraffe	RPplus	2	Giraffe2.jpg
