onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.001	4	0	1.5	1	Lester	Lion	NRPa	11.985	2	2	Lion5.jpg
25.501	4	0	2.5	2	Amos	Ape	RPminus	17.485	2	2	Ape3.jpg
32.001	4	0	1.5	3	Paxton	Pig	RPminus	23.986	2	2	Pig6.jpg
37.501	4	0	2	4	Pearson	Pig	RPminus	29.486	2	2	Pig1.jpg
43.502	4	0	1.5	5	Lonnie	Lion	NRPb	35.486	2	2	Lion7.jpg
49.002	4	0	1.5	6	Emmet	Elephant	RPminus	40.987	2	2	Elephant1.jpg
54.502	4	0	1	7	Arlen	Ape	RPplus	44.509	2	2	Ape6.jpg
59.502	4	0	1.5	8	Alden	Ape	RPplus	49.509	2	2	Ape1.jpg
65.003	4	0	1.5	9	Gordie	Giraffe	NRPa	56.988	2	2	Giraffe3.jpg
70.503	4	0	1	10	Luther	Lion	NRPa	62.488	2	2	Lion2.jpg
75.503	4	0	1	11	Egan	Elephant	RPplus	65.511	2	2	Elephant8.jpg
80.503	4	0	1.5	12	Asher	Ape	RPplus	70.51	2	2	Ape8.jpg
86.004	4	0	3.5	13	Orrin	Otter	NRPa	77.988	2	2	Otter8.jpg
93.504	4	0	2	14	Angus	Ape	RPplus	83.511	2	2	Ape5.jpg
99.504	4	0	1.5	15	Gifford	Giraffe	NRPa	91.489	2	2	Giraffe1.jpg
105.005	4	0	1	16	Prescott	Pig	RPplus	95.012	2	2	Pig3.jpg
110.005	4	0	1.5	17	Odin	Otter	NRPa	101.99	2	2	Otter2.jpg
115.505	4	0	1.5	18	Landin	Lion	NRPb	107.49	2	2	Lion3.jpg
121.006	4	0	1.5	19	Patrice	Pig	RPplus	111.012	2	2	Pig2.jpg
126.506	4	0	2	20	Anton	Ape	RPminus	118.491	2	2	Ape7.jpg
132.506	4	0	1	21	Garret	Giraffe	NRPb	124.491	2	2	Giraffe6.jpg
137.506	4	0	1	22	Amin	Ape	RPminus	129.491	2	2	Ape4.jpg
142.507	4	0	1	23	Griswold	Giraffe	NRPb	134.491	2	2	Giraffe4.jpg
147.507	4	0	2	24	Leroy	Lion	NRPa	139.492	2	2	Lion1.jpg
153.507	4	0	1	25	Oakley	Otter	NRPa	145.492	2	2	Otter7.jpg
158.508	4	0	3	26	Abner	Ape	RPminus	150.492	2	2	Ape2.jpg
165.508	4	0	1	27	Levar	Lion	NRPb	157.493	2	2	Lion6.jpg
170.508	4	0	1	28	Ennis	Elephant	RPplus	160.516	2	2	Elephant5.jpg
175.508	4	0	1.5	29	Olaf	Otter	NRPb	167.493	2	2	Otter3.jpg
181.009	4	0	1	30	Perry	Pig	RPplus	171.015	2	2	Pig7.jpg
186.009	4	0	2.5	31	Efren	Elephant	RPplus	176.043	2	2	Elephant7.jpg
192.509	4	0	2	32	Godwin	Giraffe	NRPb	184.494	2	2	Giraffe5.jpg
198.509	4	0	1	33	Omar	Otter	NRPa	190.494	2	2	Otter6.jpg
203.51	4	0	2.5	34	Oxley	Otter	NRPb	195.495	2	2	Otter1.jpg
210.01	4	0	1	35	Orson	Otter	NRPb	201.995	2	2	Otter4.jpg
215.01	4	0	1	36	Gino	Giraffe	NRPb	206.995	2	2	Giraffe7.jpg
