onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.001	4	0	1.5	1	Glenworth	Giraffe	NRPa	11.986	2	2	Giraffe4.jpg
25.501	4	1.5	2.5	2	Arlen	Ape	RPminus	17.486	2	2	Ape3.jpg
32.002	4	2.5	1.5	3	Percy	Pig	RPminus	23.986	2	2	Pig1.jpg
37.502	4	1.5	2	4	Pryor	Pig	RPminus	29.486	2	2	Pig5.jpg
43.502	4	2	1.5	5	Gunther	Giraffe	NRPb	35.487	2	2	Giraffe7.jpg
49.002	4	1.5	1.5	6	Egan	Elephant	RPminus	40.987	2	2	Elephant6.jpg
54.503	4	1.5	1	7	Pearson	Pig	RPplus	44.509	2	2	Pig4.jpg
59.503	4	1	1.5	8	Ewan	Elephant	RPplus	49.511	2	2	Elephant8.jpg
65.003	4	1.5	1.5	9	Oakley	Otter	NRPa	56.987	2	2	Otter4.jpg
70.503	4	1.5	1	10	Gordie	Giraffe	NRPa	62.488	2	2	Giraffe2.jpg
75.503	4	1	1	11	Paxton	Pig	RPplus	65.51	2	2	Pig6.jpg
80.504	4	1	1.5	12	Edbert	Elephant	RPplus	70.511	2	2	Elephant3.jpg
86.004	4	1.5	3.5	13	Olaf	Otter	NRPa	77.989	2	2	Otter7.jpg
93.504	4	3.5	2	14	Abner	Ape	RPplus	83.511	2	2	Ape2.jpg
99.505	4	2	1.5	15	Levar	Lion	NRPa	91.489	2	2	Lion3.jpg
105.005	4	1.5	1	16	Alden	Ape	RPplus	95.012	2	2	Ape4.jpg
110.005	4	1	1.5	17	Luther	Lion	NRPa	101.99	2	2	Lion1.jpg
115.505	4	1.5	1.5	18	Oxley	Otter	NRPb	107.49	2	2	Otter5.jpg
121.006	4	1.5	1.5	19	Emmet	Elephant	RPplus	111.013	2	2	Elephant1.jpg
126.506	4	1.5	2	20	Asher	Ape	RPminus	118.49	2	2	Ape8.jpg
132.506	4	2	1	21	Osgood	Otter	NRPb	124.491	2	2	Otter8.jpg
137.506	4	1	1	22	Eton	Elephant	RPminus	129.491	2	2	Elephant5.jpg
142.507	4	1	1	23	Lester	Lion	NRPb	134.491	2	2	Lion7.jpg
147.507	4	1	2	24	Garret	Giraffe	NRPa	139.492	2	2	Giraffe6.jpg
153.507	4	2	1	25	Godwin	Giraffe	NRPa	145.492	2	2	Giraffe3.jpg
158.508	4	1	3	26	Perry	Pig	RPminus	150.492	2	2	Pig2.jpg
165.508	4	3	1	27	Linton	Lion	NRPb	157.493	2	2	Lion8.jpg
170.508	4	1	1	28	Prescott	Pig	RPplus	160.515	2	2	Pig3.jpg
175.508	4	1	1.5	29	Orson	Otter	NRPb	167.493	2	2	Otter1.jpg
181.009	4	1.5	1	30	Ennis	Elephant	RPplus	171.015	2	2	Elephant4.jpg
186.009	4	1	2.5	31	Patrice	Pig	RPplus	176.016	2	2	Pig7.jpg
192.509	4	2.5	2	32	Gifford	Giraffe	NRPb	184.494	2	2	Giraffe1.jpg
198.51	4	2	1	33	Leroy	Lion	NRPa	190.494	2	2	Lion2.jpg
203.51	4	1	2.5	34	Lonnie	Lion	NRPb	195.494	2	2	Lion6.jpg
210.01	4	2.5	1	35	Gino	Giraffe	NRPb	201.995	2	2	Giraffe8.jpg
215.011	4	1	1	36	Griswold	Giraffe	NRPb	206.995	2	2	Giraffe5.jpg
220.011	4	1	1	37	Landin	Lion	NRPa	211.995	2	2	Lion4.jpg
225.011	4	1	2	38	Efren	Elephant	RPminus	216.996	2	2	Elephant7.jpg
231.011	4	2	1.5	39	Orrin	Otter	NRPb	222.996	2	2	Otter6.jpg
236.512	4	1.5	1	40	Omar	Otter	NRPa	228.496	2	2	Otter3.jpg
241.512	4	1	3.5	41	Odin	Otter	NRPa	233.496	2	2	Otter2.jpg
249.012	4	3.5	1.5	42	Amos	Ape	RPplus	239.019	2	2	Ape5.jpg
