onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.002	4	0	1.5	1	Ewan	Elephant	RPplus	10.009	2	2	Elephant6.jpg
25.502	4	0	1	2	Efren	Elephant	RPplus	15.509	2	2	Elephant1.jpg
30.502	4	0	2.5	3	Amin	Ape	RPminus	22.487	2	2	Ape6.jpg
37.002	4	0	1	4	Angus	Ape	RPplus	27.009	2	2	Ape8.jpg
42.003	4	0	1	5	Gino	Giraffe	RPminus	33.987	2	2	Giraffe6.jpg
47.003	4	0	1	6	Ennis	Elephant	RPplus	37.01	2	2	Elephant7.jpg
52.003	4	0	5.5	7	Garret	Giraffe	RPplus	42.01	2	2	Giraffe7.jpg
61.504	4	0	1	8	Odin	Otter	NRPb	53.488	2	2	Otter4.jpg
66.504	4	0	2	9	Percy	Pig	NRPa	58.489	2	2	Pig1.jpg
72.504	4	0	1	10	Lonnie	Lion	NRPb	64.489	2	2	Lion6.jpg
77.504	4	0	1	11	Gifford	Giraffe	RPplus	67.51	2	2	Giraffe3.jpg
82.505	4	0	1	12	Asher	Ape	RPminus	74.489	2	2	Ape2.jpg
87.505	4	0	1	13	Orrin	Otter	NRPa	79.489	2	2	Otter1.jpg
92.505	4	0	1.5	14	Gunther	Giraffe	RPminus	84.49	2	2	Giraffe1.jpg
98.005	4	0	1	15	Pearson	Pig	NRPb	89.99	2	2	Pig8.jpg
103.006	4	0	1.5	16	Omar	Otter	NRPa	94.99	2	2	Otter8.jpg
108.506	4	0	1.5	17	Patrice	Pig	NRPb	100.491	2	2	Pig5.jpg
114.006	4	0	5	18	Godwin	Giraffe	RPminus	105.991	2	2	Giraffe2.jpg
123.006	4	0	1	19	Paxton	Pig	NRPb	114.991	2	2	Pig2.jpg
128.007	4	0	1.5	20	Linton	Lion	NRPa	119.991	2	2	Lion7.jpg
133.507	4	0	1	21	Abner	Ape	RPminus	125.492	2	2	Ape5.jpg
