onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.002	4	0	1	1	Arlen	Ape	RPminus	11.987	2	2	Ape1.jpg
25.002	4	0	1	2	Asher	Ape	RPminus	16.987	2	2	Ape2.jpg
30.002	4	0	1	3	Pryor	Pig	NRPa	21.987	2	2	Pig6.jpg
35.003	4	0	1.5	4	Amos	Ape	RPplus	25.009	2	2	Ape4.jpg
40.503	4	0	1	5	Garret	Giraffe	RPplus	30.509	2	2	Giraffe7.jpg
45.503	4	0	2	6	Edbert	Elephant	RPminus	37.488	2	2	Elephant3.jpg
51.503	4	0	1	7	Luka	Lion	NRPa	43.488	2	2	Lion5.jpg
56.504	4	0	2	8	Parrish	Pig	NRPa	48.488	2	2	Pig3.jpg
62.504	4	0	1	9	Pearson	Pig	NRPb	54.489	2	2	Pig8.jpg
67.504	4	0	1	10	Olaf	Otter	NRPa	59.489	2	2	Otter5.jpg
72.504	4	0	1	11	Paxton	Pig	NRPb	64.489	2	2	Pig2.jpg
77.505	4	0	1.5	12	Gordie	Giraffe	RPplus	67.511	2	2	Giraffe5.jpg
83.005	4	0	2.5	13	Patrice	Pig	NRPb	74.99	2	2	Pig5.jpg
89.505	4	0	1	14	Angus	Ape	RPplus	79.512	2	2	Ape8.jpg
94.505	4	0	1.5	15	Godwin	Giraffe	RPminus	86.49	2	2	Giraffe2.jpg
100.006	4	0	1	16	Efren	Elephant	RPplus	90.013	2	2	Elephant1.jpg
105.006	4	0	2.5	17	Oakley	Otter	NRPb	96.991	2	2	Otter3.jpg
111.506	4	0	1	18	Orson	Otter	NRPb	103.491	2	2	Otter2.jpg
116.506	4	0	1	19	Abner	Ape	RPminus	108.491	2	2	Ape5.jpg
121.507	4	0	1.5	20	Glenworth	Giraffe	RPplus	111.514	2	2	Giraffe8.jpg
127.007	4	0	1	21	Lester	Lion	NRPa	118.992	2	2	Lion3.jpg
132.007	4	0	1.5	22	Egan	Elephant	RPminus	123.992	2	2	Elephant5.jpg
137.507	4	0	2.5	23	Oxley	Otter	NRPb	129.492	2	2	Otter7.jpg
144.008	4	0	5	24	Gifford	Giraffe	RPplus	134.014	2	2	Giraffe3.jpg
153.008	4	0	3.5	25	Alden	Ape	RPplus	143.014	2	2	Ape3.jpg
160.508	4	0	1	26	Eton	Elephant	RPminus	152.493	2	2	Elephant8.jpg
165.508	4	0	1	27	Percy	Pig	NRPa	157.493	2	2	Pig1.jpg
170.509	4	0	1	28	Luther	Lion	NRPa	162.493	2	2	Lion4.jpg
175.509	4	0	1	29	Orrin	Otter	NRPa	167.493	2	2	Otter1.jpg
180.509	4	0	2.5	30	Ennis	Elephant	RPplus	170.516	2	2	Elephant7.jpg
187.009	4	0	1	31	Ewan	Elephant	RPplus	177.016	2	2	Elephant6.jpg
192.009	4	0	4.5	32	Gunther	Giraffe	RPminus	183.994	2	2	Giraffe1.jpg
200.51	4	0	1.5	33	Perry	Pig	NRPa	192.494	2	2	Pig4.jpg
206.01	4	0	1	34	Emmet	Elephant	RPplus	196.017	2	2	Elephant4.jpg
211.01	4	0	2.5	35	Landin	Lion	NRPb	202.995	2	2	Lion1.jpg
217.511	4	0	2	36	Elden	Elephant	RPminus	209.495	2	2	Elephant2.jpg
223.511	4	0	1	37	Leroy	Lion	NRPb	215.496	2	2	Lion8.jpg
228.511	4	0	1.5	38	Prescott	Pig	NRPb	220.496	2	2	Pig7.jpg
234.011	4	0	1	39	Griswold	Giraffe	RPminus	225.996	2	2	Giraffe4.jpg
239.012	4	0	2	40	Linton	Lion	NRPa	230.996	2	2	Lion7.jpg
245.012	4	0	1	41	Gino	Giraffe	RPminus	236.997	2	2	Giraffe6.jpg
250.012	4	0	1	42	Lonnie	Lion	NRPb	241.997	2	2	Lion6.jpg
255.012	4	0	1	43	Amin	Ape	RPminus	246.997	2	2	Ape6.jpg
260.012	4	0	1	44	Osgood	Otter	NRPa	251.997	2	2	Otter6.jpg
265.013	4	0	3	45	Griswold	Giraffe	RPminus	256.998	2	2	Giraffe4.jpg
272.013	4	0	1	46	Anton	Ape	RPplus	262.02	2	2	Ape7.jpg
277.013	4	0	1	47	Gino	Giraffe	RPminus	268.998	2	2	Giraffe6.jpg
282.014	4	0	1	48	Levar	Lion	NRPb	273.998	2	2	Lion2.jpg
287.014	4	0	3.5	49	Odin	Otter	NRPb	278.998	2	2	Otter4.jpg
294.514	4	0	2.5	50	Amin	Ape	RPminus	286.499	2	2	Ape6.jpg
301.014	4	0	1.5	51	Anton	Ape	RPplus	291.021	2	2	Ape7.jpg
306.515	4	0	1.5	52	Omar	Otter	NRPa	298.499	2	2	Otter8.jpg
312.015	4	0	1.5	53	Percy	Pig	NRPa	304	2	2	Pig1.jpg
317.515	4	0	1.5	54	Lester	Lion	NRPa	309.5	2	2	Lion3.jpg
323.015	4	0	1	55	Egan	Elephant	RPminus	315	2	2	Elephant5.jpg
328.016	4	0	2.5	56	Glenworth	Giraffe	RPplus	318.023	2	2	Giraffe8.jpg
334.516	4	0	1.5	57	Orson	Otter	NRPb	326.501	2	2	Otter2.jpg
340.016	4	0	1	58	Angus	Ape	RPplus	330.023	2	2	Ape8.jpg
345.016	4	0	2.5	59	Linton	Lion	NRPa	337.001	2	2	Lion7.jpg
351.517	4	0	1	60	Osgood	Otter	NRPa	343.501	2	2	Otter6.jpg
356.517	4	0	1	61	Pryor	Pig	NRPa	348.502	2	2	Pig6.jpg
361.517	4	0	1	62	Edbert	Elephant	RPminus	353.502	2	2	Elephant3.jpg
366.518	4	0	2	63	Oakley	Otter	NRPb	358.502	2	2	Otter3.jpg
372.518	4	0	1.5	64	Oxley	Otter	NRPb	364.503	2	2	Otter7.jpg
