onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20.001	8	1	Paxton	Pig	RPplus	2	Pig3.jpg
28.001	8	2	Luther	Lion	RPminus	2	Lion5.jpg
36.002	8	3	Gunther	Giraffe	NRPa	2	Giraffe5.jpg
44.002	8	4	Lester	Lion	RPminus	2	Lion1.jpg
52.002	8	5	Orson	Otter	RPplus	2	Otter3.jpg
60.002	8	6	Percy	Pig	RPplus	2	Pig1.jpg
68.003	8	7	Eton	Elephant	NRPa	2	Elephant5.jpg
76.003	8	8	Patrice	Pig	RPminus	2	Pig7.jpg
84.003	8	9	Osgood	Otter	RPplus	2	Otter6.jpg
92.003	8	10	Elden	Elephant	NRPb	2	Elephant6.jpg
100.004	8	11	Glenworth	Giraffe	NRPb	2	Giraffe8.jpg
108.004	8	12	Luka	Lion	RPminus	2	Lion4.jpg
116.004	8	13	Amos	Ape	NRPb	2	Ape6.jpg
124.004	8	14	Abner	Ape	NRPb	2	Ape5.jpg
132.004	8	15	Asher	Ape	NRPb	2	Ape3.jpg
140.004	8	16	Parrish	Pig	RPminus	2	Pig8.jpg
148.005	8	17	Perry	Pig	RPplus	2	Pig4.jpg
156.005	8	18	Odin	Otter	RPplus	2	Otter8.jpg
164.005	8	19	Omar	Otter	RPminus	2	Otter7.jpg
172.005	8	20	Ewan	Elephant	NRPa	2	Elephant8.jpg
180.006	8	21	Griswold	Giraffe	NRPa	2	Giraffe6.jpg
188.006	8	22	Levar	Lion	RPplus	2	Lion6.jpg
196.006	8	23	Alden	Ape	NRPa	2	Ape4.jpg
204.006	8	24	Efren	Elephant	NRPb	2	Elephant7.jpg
212.006	8	25	Orrin	Otter	RPminus	2	Otter4.jpg
220.007	8	26	Linton	Lion	RPminus	2	Lion3.jpg
228.007	8	27	Landin	Lion	RPplus	2	Lion7.jpg
236.007	8	28	Angus	Ape	NRPa	2	Ape7.jpg
244.007	8	29	Anton	Ape	NRPb	2	Ape2.jpg
252.007	8	30	Lonnie	Lion	RPplus	2	Lion8.jpg
260.008	8	31	Gordie	Giraffe	NRPa	2	Giraffe3.jpg
268.008	8	32	Garret	Giraffe	NRPa	2	Giraffe1.jpg
276.008	8	33	Pearson	Pig	RPminus	2	Pig6.jpg
284.008	8	34	Gino	Giraffe	NRPb	2	Giraffe7.jpg
292.008	8	35	Emmet	Elephant	NRPb	2	Elephant4.jpg
300.008	8	36	Pryor	Pig	RPplus	2	Pig5.jpg
308.009	8	37	Leroy	Lion	RPplus	2	Lion2.jpg
316.009	8	38	Oxley	Otter	RPplus	2	Otter5.jpg
324.009	8	39	Prescott	Pig	RPminus	2	Pig2.jpg
332.009	8	40	Arlen	Ape	NRPa	2	Ape8.jpg
340.009	8	41	Egan	Elephant	NRPb	2	Elephant3.jpg
348.009	8	42	Edbert	Elephant	NRPa	2	Elephant2.jpg
356.01	8	43	Godwin	Giraffe	NRPb	2	Giraffe4.jpg
364.01	8	44	Olaf	Otter	RPminus	2	Otter2.jpg
372.01	8	45	Gifford	Giraffe	NRPb	2	Giraffe2.jpg
380.01	8	46	Oakley	Otter	RPminus	2	Otter1.jpg
388.01	8	47	Amin	Ape	NRPa	2	Ape1.jpg
396.01	8	48	Ennis	Elephant	NRPa	2	Elephant1.jpg
