onset	duration	trial	ProperName	categ	cond	restudyDuration	stim_file
20.001	8	1	Anton	Ape	NRPa	2	Ape3.jpg
28.001	8	2	Egan	Elephant	NRPa	2	Elephant1.jpg
36.002	8	3	Angus	Ape	NRPb	2	Ape5.jpg
44.002	8	4	Orson	Otter	RPminus	2	Otter5.jpg
52.002	8	5	Pearson	Pig	NRPa	2	Pig8.jpg
60.002	8	6	Gifford	Giraffe	RPminus	2	Giraffe5.jpg
68.002	8	7	Lester	Lion	RPplus	2	Lion4.jpg
76.002	8	8	Orrin	Otter	RPplus	2	Otter6.jpg
84.003	8	9	Elden	Elephant	NRPa	2	Elephant2.jpg
92.003	8	10	Leroy	Lion	RPminus	2	Lion8.jpg
100.003	8	11	Godwin	Giraffe	RPplus	2	Giraffe4.jpg
108.003	8	12	Odin	Otter	RPminus	2	Otter3.jpg
116.004	8	13	Abner	Ape	NRPa	2	Ape4.jpg
124.004	8	14	Griswold	Giraffe	RPplus	2	Giraffe7.jpg
132.004	8	15	Oakley	Otter	RPplus	2	Otter1.jpg
140.004	8	16	Gino	Giraffe	RPplus	2	Giraffe1.jpg
148.005	8	17	Parrish	Pig	NRPb	2	Pig6.jpg
156.005	8	18	Glenworth	Giraffe	RPminus	2	Giraffe6.jpg
164.005	8	19	Asher	Ape	NRPb	2	Ape2.jpg
172.005	8	20	Emmet	Elephant	NRPa	2	Elephant5.jpg
180.005	8	21	Arlen	Ape	NRPb	2	Ape6.jpg
188.005	8	22	Olaf	Otter	RPminus	2	Otter2.jpg
196.006	8	23	Linton	Lion	RPplus	2	Lion1.jpg
204.006	8	24	Pryor	Pig	NRPb	2	Pig4.jpg
212.006	8	25	Oxley	Otter	RPminus	2	Otter7.jpg
220.006	8	26	Alden	Ape	NRPb	2	Ape7.jpg
228.006	8	27	Amos	Ape	NRPa	2	Ape8.jpg
236.007	8	28	Edbert	Elephant	NRPb	2	Elephant3.jpg
244.007	8	29	Patrice	Pig	NRPa	2	Pig7.jpg
252.007	8	30	Percy	Pig	NRPb	2	Pig1.jpg
260.007	8	31	Osgood	Otter	RPplus	2	Otter8.jpg
268.007	8	32	Luka	Lion	RPminus	2	Lion6.jpg
276.008	8	33	Luther	Lion	RPminus	2	Lion3.jpg
284.008	8	34	Paxton	Pig	NRPa	2	Pig5.jpg
292.008	8	35	Ennis	Elephant	NRPb	2	Elephant4.jpg
300.008	8	36	Landin	Lion	RPplus	2	Lion2.jpg
308.008	8	37	Garret	Giraffe	RPminus	2	Giraffe8.jpg
316.009	8	38	Ewan	Elephant	NRPb	2	Elephant6.jpg
324.009	8	39	Gunther	Giraffe	RPplus	2	Giraffe2.jpg
332.009	8	40	Perry	Pig	NRPb	2	Pig2.jpg
340.009	8	41	Eton	Elephant	NRPa	2	Elephant8.jpg
348.009	8	42	Efren	Elephant	NRPb	2	Elephant7.jpg
356.01	8	43	Gordie	Giraffe	RPminus	2	Giraffe3.jpg
364.01	8	44	Omar	Otter	RPplus	2	Otter4.jpg
372.01	8	45	Levar	Lion	RPminus	2	Lion5.jpg
380.01	8	46	Amin	Ape	NRPa	2	Ape1.jpg
388.01	8	47	Prescott	Pig	NRPa	2	Pig3.jpg
396.01	8	48	Lonnie	Lion	RPplus	2	Lion7.jpg
