onset	duration	onsetdelay	ITIduration	trial	ProperName	categ	cond	vocalOnset	rpDuration	vocalDuration	stim_file
20.002	4	0	1.5	1	Godwin	Giraffe	RPplus	10.008	2	2	Giraffe1.jpg
25.502	4	0	1	2	Gino	Giraffe	RPplus	15.508	2	2	Giraffe5.jpg
30.502	4	0	2.5	3	Gunther	Giraffe	RPminus	22.487	2	2	Giraffe2.jpg
37.002	4	0	1	4	Edbert	Elephant	RPplus	27.009	2	2	Elephant6.jpg
42.003	4	0	1	5	Amos	Ape	RPminus	33.987	2	2	Ape3.jpg
47.003	4	0	1	6	Glenworth	Giraffe	RPplus	37.01	2	2	Giraffe8.jpg
52.003	4	0	5.5	7	Griswold	Giraffe	RPplus	42.009	2	2	Giraffe3.jpg
61.503	4	0	1	8	Lonnie	Lion	NRPb	53.488	2	2	Lion7.jpg
66.504	4	0	2	9	Odin	Otter	NRPa	58.488	2	2	Otter7.jpg
72.504	4	0	1	10	Pearson	Pig	NRPb	64.489	2	2	Pig1.jpg
77.504	4	0	1	11	Abner	Ape	RPplus	67.511	2	2	Ape4.jpg
82.505	4	0	1	12	Elden	Elephant	RPminus	74.489	2	2	Elephant7.jpg
87.505	4	0	1	13	Orrin	Otter	NRPa	79.489	2	2	Otter8.jpg
92.505	4	0	1.5	14	Arlen	Ape	RPminus	84.49	2	2	Ape1.jpg
98.005	4	0	1	15	Osgood	Otter	NRPb	89.99	2	2	Otter4.jpg
103.006	4	0	1.5	16	Perry	Pig	NRPa	94.99	2	2	Pig3.jpg
108.506	4	0	1.5	17	Lester	Lion	NRPb	100.491	2	2	Lion5.jpg
114.006	4	0	5	18	Efren	Elephant	RPminus	105.991	2	2	Elephant8.jpg
123.007	4	0	1	19	Landin	Lion	NRPb	114.991	2	2	Lion3.jpg
128.007	4	0	1.5	20	Omar	Otter	NRPa	119.992	2	2	Otter2.jpg
133.507	4	0	1	21	Angus	Ape	RPminus	125.492	2	2	Ape8.jpg
138.507	4	0	1.5	22	Eton	Elephant	RPplus	128.515	2	2	Elephant5.jpg
144.008	4	0	2.5	23	Ennis	Elephant	RPminus	135.992	2	2	Elephant3.jpg
150.508	4	0	3	24	Gordie	Giraffe	RPminus	142.493	2	2	Giraffe4.jpg
157.508	4	0	1	25	Oakley	Otter	NRPb	149.493	2	2	Otter1.jpg
162.509	4	0	1	26	Gifford	Giraffe	RPminus	154.493	2	2	Giraffe7.jpg
167.509	4	0	4.5	27	Asher	Ape	RPplus	157.516	2	2	Ape7.jpg
176.009	4	0	1	28	Patrice	Pig	NRPa	167.994	2	2	Pig2.jpg
181.009	4	0	1	29	Prescott	Pig	NRPb	172.994	2	2	Pig4.jpg
186.01	4	0	1	30	Olaf	Otter	NRPb	177.994	2	2	Otter5.jpg
191.01	4	0	1	31	Oxley	Otter	NRPb	182.995	2	2	Otter6.jpg
196.01	4	0	2.5	32	Egan	Elephant	RPplus	186.017	2	2	Elephant4.jpg
202.51	4	0	2	33	Pryor	Pig	NRPa	194.495	2	2	Pig5.jpg
208.511	4	0	3	34	Garret	Giraffe	RPminus	200.495	2	2	Giraffe6.jpg
215.511	4	0	1.5	35	Alden	Ape	RPplus	205.517	2	2	Ape5.jpg
221.011	4	0	1.5	36	Ewan	Elephant	RPplus	211.017	2	2	Elephant2.jpg
226.511	4	0	1	37	Luther	Lion	NRPa	218.496	2	2	Lion4.jpg
231.512	4	0	3.5	38	Orson	Otter	NRPa	223.496	2	2	Otter3.jpg
239.012	4	0	1	39	Anton	Ape	RPplus	229.019	2	2	Ape6.jpg
244.012	4	0	1.5	40	Parrish	Pig	NRPb	235.997	2	2	Pig7.jpg
249.512	4	0	2	41	Asher	Ape	RPplus	239.519	2	2	Ape7.jpg
255.513	4	0	1	42	Ewan	Elephant	RPplus	245.519	2	2	Elephant2.jpg
260.513	4	0	1	43	Eton	Elephant	RPplus	250.521	2	2	Elephant5.jpg
265.513	4	0	6	44	Emmet	Elephant	RPminus	257.498	2	2	Elephant1.jpg
275.513	4	0	1.5	45	Egan	Elephant	RPplus	265.52	2	2	Elephant4.jpg
281.014	4	0	3.5	46	Luka	Lion	NRPa	272.998	2	2	Lion8.jpg
288.514	4	0	1	47	Paxton	Pig	NRPa	280.499	2	2	Pig8.jpg
293.514	4	0	1	48	Linton	Lion	NRPb	285.499	2	2	Lion6.jpg
298.514	4	0	3.5	49	Amin	Ape	RPminus	290.499	2	2	Ape2.jpg
306.015	4	0	1	50	Griswold	Giraffe	RPplus	296.021	2	2	Giraffe3.jpg
311.015	4	0	1	51	Levar	Lion	NRPa	302.999	2	2	Lion2.jpg
316.015	4	0	1.5	52	Emmet	Elephant	RPminus	308	2	2	Elephant1.jpg
321.515	4	0	2	53	Leroy	Lion	NRPa	313.5	2	2	Lion1.jpg
327.516	4	0	1	54	Percy	Pig	NRPb	319.5	2	2	Pig6.jpg
332.516	4	0	3.5	55	Pryor	Pig	NRPa	324.501	2	2	Pig5.jpg
340.016	4	0	1	56	Gifford	Giraffe	RPminus	332.001	2	2	Giraffe7.jpg
345.017	4	0	1.5	57	Perry	Pig	NRPa	337.001	2	2	Pig3.jpg
350.517	4	0	2	58	Odin	Otter	NRPa	342.502	2	2	Otter7.jpg
356.517	4	0	1	59	Lonnie	Lion	NRPb	348.502	2	2	Lion7.jpg
361.518	4	0	1	60	Orrin	Otter	NRPa	353.502	2	2	Otter8.jpg
366.518	4	0	1.5	61	Godwin	Giraffe	RPplus	356.524	2	2	Giraffe1.jpg
372.018	4	0	2	62	Omar	Otter	NRPa	364.003	2	2	Otter2.jpg
378.018	4	0	2	63	Paxton	Pig	NRPa	370.003	2	2	Pig8.jpg
384.019	4	0	2.5	64	Parrish	Pig	NRPb	376.003	2	2	Pig7.jpg
390.519	4	0	1	65	Efren	Elephant	RPminus	382.504	2	2	Elephant8.jpg
395.519	4	0	1	66	Abner	Ape	RPplus	385.526	2	2	Ape4.jpg
400.52	4	0	2	67	Luther	Lion	NRPa	392.504	2	2	Lion4.jpg
406.52	4	0	1	68	Glenworth	Giraffe	RPplus	396.527	2	2	Giraffe8.jpg
411.52	4	0	1	69	Olaf	Otter	NRPb	403.505	2	2	Otter5.jpg
416.52	4	0	1	70	Oakley	Otter	NRPb	408.505	2	2	Otter1.jpg
421.521	4	0	2	71	Percy	Pig	NRPb	413.505	2	2	Pig6.jpg
427.521	4	0	2	72	Ennis	Elephant	RPminus	419.506	2	2	Elephant3.jpg
433.521	4	0	1.5	73	Linton	Lion	NRPb	425.506	2	2	Lion6.jpg
439.022	4	0	1.5	74	Levar	Lion	NRPa	431.006	2	2	Lion2.jpg
444.522	4	0	1.5	75	Angus	Ape	RPminus	436.506	2	2	Ape8.jpg
450.022	4	0	1	76	Orson	Otter	NRPa	442.007	2	2	Otter3.jpg
